game_id,date,league,season_type,home_team_id,away_team_id,home_score,away_score,winning_team_id
nba_2025-08-05_bos_lal,2025-08-05,nba,regular,nba_bos,nba_lal,110.0,102.0,nba_bos
nba_2025-08-06_nyk_bos,2025-08-06,nba,regular,nba_nyk,nba_bos,95.0,108.0,nba_bos
mlb_2024-03-20_LAN_SDN,2024-03-20,mlb,regular,mlb_SDN,mlb_LAN,2.0,5.0,mlb_LAN
mlb_2024-03-21_SDN_LAN,2024-03-21,mlb,regular,mlb_LAN,mlb_SDN,11.0,15.0,mlb_SDN
mlb_2024-03-28_COL_ARI,2024-03-28,mlb,regular,mlb_ARI,mlb_COL,16.0,1.0,mlb_ARI
mlb_2024-03-28_WAS_CIN,2024-03-28,mlb,regular,mlb_CIN,mlb_WAS,8.0,2.0,mlb_CIN
mlb_2024-03-28_SLN_LAN,2024-03-28,mlb,regular,mlb_LAN,mlb_SLN,7.0,1.0,mlb_LAN
mlb_2024-03-28_PIT_MIA,2024-03-28,mlb,regular,mlb_MIA,mlb_PIT,5.0,6.0,mlb_PIT
mlb_2024-03-28_SFN_SDN,2024-03-28,mlb,regular,mlb_SDN,mlb_SFN,6.0,4.0,mlb_SDN
mlb_2024-03-28_ANA_BAL,2024-03-28,mlb,regular,mlb_BAL,mlb_ANA,11.0,3.0,mlb_BAL
mlb_2024-03-28_DET_CHA,2024-03-28,mlb,regular,mlb_CHA,mlb_DET,0.0,1.0,mlb_DET
mlb_2024-03-28_NYA_HOU,2024-03-28,mlb,regular,mlb_HOU,mlb_NYA,4.0,5.0,mlb_NYA
mlb_2024-03-28_MIN_KCA,2024-03-28,mlb,regular,mlb_KCA,mlb_MIN,1.0,4.0,mlb_MIN
mlb_2024-03-28_CLE_OAK,2024-03-28,mlb,regular,mlb_OAK,mlb_CLE,0.0,8.0,mlb_CLE
mlb_2024-03-28_BOS_SEA,2024-03-28,mlb,regular,mlb_SEA,mlb_BOS,4.0,6.0,mlb_BOS
mlb_2024-03-28_TOR_TBA,2024-03-28,mlb,regular,mlb_TBA,mlb_TOR,2.0,8.0,mlb_TOR
mlb_2024-03-28_CHN_TEX,2024-03-28,mlb,regular,mlb_TEX,mlb_CHN,4.0,3.0,mlb_TEX
mlb_2024-03-29_COL_ARI,2024-03-29,mlb,regular,mlb_ARI,mlb_COL,7.0,3.0,mlb_ARI
mlb_2024-03-29_SLN_LAN,2024-03-29,mlb,regular,mlb_LAN,mlb_SLN,6.0,3.0,mlb_LAN
mlb_2024-03-29_PIT_MIA,2024-03-29,mlb,regular,mlb_MIA,mlb_PIT,2.0,7.0,mlb_PIT
mlb_2024-03-29_MIL_NYN,2024-03-29,mlb,regular,mlb_NYN,mlb_MIL,1.0,3.0,mlb_MIL
mlb_2024-03-29_ATL_PHI,2024-03-29,mlb,regular,mlb_PHI,mlb_ATL,3.0,9.0,mlb_ATL
mlb_2024-03-29_SFN_SDN,2024-03-29,mlb,regular,mlb_SDN,mlb_SFN,3.0,8.0,mlb_SFN
mlb_2024-03-29_NYA_HOU,2024-03-29,mlb,regular,mlb_HOU,mlb_NYA,1.0,7.0,mlb_NYA
mlb_2024-03-29_CLE_OAK,2024-03-29,mlb,regular,mlb_OAK,mlb_CLE,4.0,6.0,mlb_CLE
mlb_2024-03-29_BOS_SEA,2024-03-29,mlb,regular,mlb_SEA,mlb_BOS,1.0,0.0,mlb_SEA
mlb_2024-03-29_TOR_TBA,2024-03-29,mlb,regular,mlb_TBA,mlb_TOR,8.0,2.0,mlb_TBA
mlb_2024-03-30_COL_ARI,2024-03-30,mlb,regular,mlb_ARI,mlb_COL,4.0,9.0,mlb_COL
mlb_2024-03-30_WAS_CIN,2024-03-30,mlb,regular,mlb_CIN,mlb_WAS,6.0,7.0,mlb_WAS
mlb_2024-03-30_SLN_LAN,2024-03-30,mlb,regular,mlb_LAN,mlb_SLN,5.0,6.0,mlb_SLN
mlb_2024-03-30_PIT_MIA,2024-03-30,mlb,regular,mlb_MIA,mlb_PIT,3.0,9.0,mlb_PIT
mlb_2024-03-30_MIL_NYN,2024-03-30,mlb,regular,mlb_NYN,mlb_MIL,6.0,7.0,mlb_MIL
mlb_2024-03-30_ATL_PHI,2024-03-30,mlb,regular,mlb_PHI,mlb_ATL,4.0,12.0,mlb_ATL
mlb_2024-03-30_SFN_SDN,2024-03-30,mlb,regular,mlb_SDN,mlb_SFN,6.0,9.0,mlb_SFN
mlb_2024-03-30_ANA_BAL,2024-03-30,mlb,regular,mlb_BAL,mlb_ANA,13.0,4.0,mlb_BAL
mlb_2024-03-30_DET_CHA,2024-03-30,mlb,regular,mlb_CHA,mlb_DET,6.0,7.0,mlb_DET
mlb_2024-03-30_NYA_HOU,2024-03-30,mlb,regular,mlb_HOU,mlb_NYA,3.0,5.0,mlb_NYA
mlb_2024-03-30_MIN_KCA,2024-03-30,mlb,regular,mlb_KCA,mlb_MIN,1.0,5.0,mlb_MIN
mlb_2024-03-30_CLE_OAK,2024-03-30,mlb,regular,mlb_OAK,mlb_CLE,3.0,12.0,mlb_CLE
mlb_2024-03-30_BOS_SEA,2024-03-30,mlb,regular,mlb_SEA,mlb_BOS,4.0,3.0,mlb_SEA
mlb_2024-03-30_TOR_TBA,2024-03-30,mlb,regular,mlb_TBA,mlb_TOR,5.0,1.0,mlb_TBA
mlb_2024-03-30_CHN_TEX,2024-03-30,mlb,regular,mlb_TEX,mlb_CHN,11.0,2.0,mlb_TEX
mlb_2024-03-31_COL_ARI,2024-03-31,mlb,regular,mlb_ARI,mlb_COL,5.0,1.0,mlb_ARI
mlb_2024-03-31_WAS_CIN,2024-03-31,mlb,regular,mlb_CIN,mlb_WAS,6.0,5.0,mlb_CIN
mlb_2024-03-31_SLN_LAN,2024-03-31,mlb,regular,mlb_LAN,mlb_SLN,5.0,4.0,mlb_LAN
mlb_2024-03-31_PIT_MIA,2024-03-31,mlb,regular,mlb_MIA,mlb_PIT,7.0,9.0,mlb_PIT
mlb_2024-03-31_MIL_NYN,2024-03-31,mlb,regular,mlb_NYN,mlb_MIL,1.0,4.0,mlb_MIL
mlb_2024-03-31_ATL_PHI,2024-03-31,mlb,regular,mlb_PHI,mlb_ATL,5.0,4.0,mlb_PHI
mlb_2024-03-31_SFN_SDN,2024-03-31,mlb,regular,mlb_SDN,mlb_SFN,13.0,4.0,mlb_SDN
mlb_2024-03-31_ANA_BAL,2024-03-31,mlb,regular,mlb_BAL,mlb_ANA,1.0,4.0,mlb_ANA
mlb_2024-03-31_DET_CHA,2024-03-31,mlb,regular,mlb_CHA,mlb_DET,2.0,3.0,mlb_DET
mlb_2024-03-31_NYA_HOU,2024-03-31,mlb,regular,mlb_HOU,mlb_NYA,3.0,4.0,mlb_NYA
mlb_2024-03-31_MIN_KCA,2024-03-31,mlb,regular,mlb_KCA,mlb_MIN,11.0,0.0,mlb_KCA
mlb_2024-03-31_CLE_OAK,2024-03-31,mlb,regular,mlb_OAK,mlb_CLE,4.0,3.0,mlb_OAK
mlb_2024-03-31_BOS_SEA,2024-03-31,mlb,regular,mlb_SEA,mlb_BOS,1.0,5.0,mlb_BOS
mlb_2024-03-31_TOR_TBA,2024-03-31,mlb,regular,mlb_TBA,mlb_TOR,2.0,9.0,mlb_TOR
mlb_2024-03-31_CHN_TEX,2024-03-31,mlb,regular,mlb_TEX,mlb_CHN,5.0,9.0,mlb_CHN
mlb_2024-04-01_NYA_ARI,2024-04-01,mlb,regular,mlb_ARI,mlb_NYA,2.0,5.0,mlb_NYA
mlb_2024-04-01_COL_CHN,2024-04-01,mlb,regular,mlb_CHN,mlb_COL,5.0,0.0,mlb_CHN
mlb_2024-04-01_SFN_LAN,2024-04-01,mlb,regular,mlb_LAN,mlb_SFN,8.0,3.0,mlb_LAN
mlb_2024-04-01_ANA_MIA,2024-04-01,mlb,regular,mlb_MIA,mlb_ANA,4.0,7.0,mlb_ANA
mlb_2024-04-01_DET_NYN,2024-04-01,mlb,regular,mlb_NYN,mlb_DET,0.0,5.0,mlb_DET
mlb_2024-04-01_CIN_PHI,2024-04-01,mlb,regular,mlb_PHI,mlb_CIN,3.0,6.0,mlb_CIN
mlb_2024-04-01_SLN_SDN,2024-04-01,mlb,regular,mlb_SDN,mlb_SLN,2.0,6.0,mlb_SLN
mlb_2024-04-01_PIT_WAS,2024-04-01,mlb,regular,mlb_WAS,mlb_PIT,4.0,8.0,mlb_PIT
mlb_2024-04-01_KCA_BAL,2024-04-01,mlb,regular,mlb_BAL,mlb_KCA,6.0,4.0,mlb_BAL
mlb_2024-04-01_ATL_CHA,2024-04-01,mlb,regular,mlb_CHA,mlb_ATL,0.0,9.0,mlb_ATL
mlb_2024-04-01_TOR_HOU,2024-04-01,mlb,regular,mlb_HOU,mlb_TOR,10.0,0.0,mlb_HOU
mlb_2024-04-01_BOS_OAK,2024-04-01,mlb,regular,mlb_OAK,mlb_BOS,0.0,9.0,mlb_BOS
mlb_2024-04-01_CLE_SEA,2024-04-01,mlb,regular,mlb_SEA,mlb_CLE,5.0,4.0,mlb_SEA
mlb_2024-04-01_TEX_TBA,2024-04-01,mlb,regular,mlb_TBA,mlb_TEX,3.0,9.0,mlb_TEX
mlb_2024-04-02_NYA_ARI,2024-04-02,mlb,regular,mlb_ARI,mlb_NYA,7.0,0.0,mlb_ARI
mlb_2024-04-02_COL_CHN,2024-04-02,mlb,regular,mlb_CHN,mlb_COL,12.0,2.0,mlb_CHN
mlb_2024-04-02_SFN_LAN,2024-04-02,mlb,regular,mlb_LAN,mlb_SFN,5.0,4.0,mlb_LAN
mlb_2024-04-02_ANA_MIA,2024-04-02,mlb,regular,mlb_MIA,mlb_ANA,1.0,3.0,mlb_ANA
mlb_2024-04-02_MIN_MIL,2024-04-02,mlb,regular,mlb_MIL,mlb_MIN,3.0,2.0,mlb_MIL
mlb_2024-04-02_CIN_PHI,2024-04-02,mlb,regular,mlb_PHI,mlb_CIN,9.0,4.0,mlb_PHI
mlb_2024-04-02_SLN_SDN,2024-04-02,mlb,regular,mlb_SDN,mlb_SLN,2.0,5.0,mlb_SLN
mlb_2024-04-02_KCA_BAL,2024-04-02,mlb,regular,mlb_BAL,mlb_KCA,1.0,4.0,mlb_KCA
mlb_2024-04-02_ATL_CHA,2024-04-02,mlb,regular,mlb_CHA,mlb_ATL,3.0,2.0,mlb_CHA
mlb_2024-04-02_TOR_HOU,2024-04-02,mlb,regular,mlb_HOU,mlb_TOR,1.0,2.0,mlb_TOR
mlb_2024-04-02_BOS_OAK,2024-04-02,mlb,regular,mlb_OAK,mlb_BOS,4.0,5.0,mlb_BOS
mlb_2024-04-02_CLE_SEA,2024-04-02,mlb,regular,mlb_SEA,mlb_CLE,2.0,5.0,mlb_CLE
mlb_2024-04-02_TEX_TBA,2024-04-02,mlb,regular,mlb_TBA,mlb_TEX,5.0,2.0,mlb_TBA
mlb_2024-04-03_NYA_ARI,2024-04-03,mlb,regular,mlb_ARI,mlb_NYA,5.0,6.0,mlb_NYA
mlb_2024-04-03_COL_CHN,2024-04-03,mlb,regular,mlb_CHN,mlb_COL,9.0,8.0,mlb_CHN
mlb_2024-04-03_SFN_LAN,2024-04-03,mlb,regular,mlb_LAN,mlb_SFN,5.0,4.0,mlb_LAN
mlb_2024-04-03_ANA_MIA,2024-04-03,mlb,regular,mlb_MIA,mlb_ANA,2.0,10.0,mlb_ANA
mlb_2024-04-03_MIN_MIL,2024-04-03,mlb,regular,mlb_MIL,mlb_MIN,3.0,7.0,mlb_MIN
mlb_2024-04-03_CIN_PHI,2024-04-03,mlb,regular,mlb_PHI,mlb_CIN,1.0,4.0,mlb_CIN
mlb_2024-04-03_SLN_SDN,2024-04-03,mlb,regular,mlb_SDN,mlb_SLN,3.0,2.0,mlb_SDN
mlb_2024-04-03_PIT_WAS,2024-04-03,mlb,regular,mlb_WAS,mlb_PIT,5.0,3.0,mlb_WAS
mlb_2024-04-03_KCA_BAL,2024-04-03,mlb,regular,mlb_BAL,mlb_KCA,4.0,3.0,mlb_BAL
mlb_2024-04-03_TOR_HOU,2024-04-03,mlb,regular,mlb_HOU,mlb_TOR,8.0,0.0,mlb_HOU
mlb_2024-04-03_BOS_OAK,2024-04-03,mlb,regular,mlb_OAK,mlb_BOS,0.0,1.0,mlb_BOS
mlb_2024-04-03_CLE_SEA,2024-04-03,mlb,regular,mlb_SEA,mlb_CLE,0.0,8.0,mlb_CLE
mlb_2024-04-03_TEX_TBA,2024-04-03,mlb,regular,mlb_TBA,mlb_TEX,1.0,4.0,mlb_TEX
mlb_2024-04-04_DET_NYN,2024-04-04,mlb,regular,mlb_NYN,mlb_DET,3.0,6.0,mlb_DET
mlb_2024-04-04_MIA_SLN,2024-04-04,mlb,regular,mlb_SLN,mlb_MIA,8.0,5.0,mlb_SLN
mlb_2024-04-04_PIT_WAS,2024-04-04,mlb,regular,mlb_WAS,mlb_PIT,4.0,7.0,mlb_PIT
mlb_2024-04-04_CHA_KCA,2024-04-04,mlb,regular,mlb_KCA,mlb_CHA,10.0,1.0,mlb_KCA
mlb_2024-04-04_CLE_MIN,2024-04-04,mlb,regular,mlb_MIN,mlb_CLE,2.0,4.0,mlb_CLE
mlb_2024-04-05_ARI_ATL,2024-04-05,mlb,regular,mlb_ATL,mlb_ARI,6.0,5.0,mlb_ATL
mlb_2024-04-05_LAN_CHN,2024-04-05,mlb,regular,mlb_CHN,mlb_LAN,9.0,7.0,mlb_CHN
mlb_2024-04-05_NYN_CIN,2024-04-05,mlb,regular,mlb_CIN,mlb_NYN,2.0,3.0,mlb_NYN
mlb_2024-04-05_TBA_COL,2024-04-05,mlb,regular,mlb_COL,mlb_TBA,10.0,7.0,mlb_COL
mlb_2024-04-05_SEA_MIL,2024-04-05,mlb,regular,mlb_MIL,mlb_SEA,6.0,5.0,mlb_MIL
mlb_2024-04-05_BAL_PIT,2024-04-05,mlb,regular,mlb_PIT,mlb_BAL,2.0,5.0,mlb_BAL
mlb_2024-04-05_SDN_SFN,2024-04-05,mlb,regular,mlb_SFN,mlb_SDN,3.0,2.0,mlb_SFN
mlb_2024-04-05_PHI_WAS,2024-04-05,mlb,regular,mlb_WAS,mlb_PHI,0.0,4.0,mlb_PHI
mlb_2024-04-05_BOS_ANA,2024-04-05,mlb,regular,mlb_ANA,mlb_BOS,6.0,8.0,mlb_BOS
mlb_2024-04-05_OAK_DET,2024-04-05,mlb,regular,mlb_DET,mlb_OAK,5.0,4.0,mlb_DET
mlb_2024-04-05_CHA_KCA,2024-04-05,mlb,regular,mlb_KCA,mlb_CHA,2.0,1.0,mlb_KCA
mlb_2024-04-05_TOR_NYA,2024-04-05,mlb,regular,mlb_NYA,mlb_TOR,0.0,3.0,mlb_TOR
mlb_2024-04-05_HOU_TEX,2024-04-05,mlb,regular,mlb_TEX,mlb_HOU,10.0,2.0,mlb_TEX
mlb_2024-04-06_ARI_ATL,2024-04-06,mlb,regular,mlb_ATL,mlb_ARI,9.0,8.0,mlb_ATL
mlb_2024-04-06_LAN_CHN,2024-04-06,mlb,regular,mlb_CHN,mlb_LAN,1.0,4.0,mlb_LAN
mlb_2024-04-06_NYN_CIN,2024-04-06,mlb,regular,mlb_CIN,mlb_NYN,9.0,6.0,mlb_CIN
mlb_2024-04-06_TBA_COL,2024-04-06,mlb,regular,mlb_COL,mlb_TBA,6.0,8.0,mlb_TBA
mlb_2024-04-06_SEA_MIL,2024-04-06,mlb,regular,mlb_MIL,mlb_SEA,3.0,5.0,mlb_SEA
mlb_2024-04-06_BAL_PIT,2024-04-06,mlb,regular,mlb_PIT,mlb_BAL,5.0,4.0,mlb_PIT
mlb_2024-04-06_SDN_SFN,2024-04-06,mlb,regular,mlb_SFN,mlb_SDN,0.0,4.0,mlb_SDN
mlb_2024-04-06_MIA_SLN,2024-04-06,mlb,regular,mlb_SLN,mlb_MIA,3.0,1.0,mlb_SLN
mlb_2024-04-06_PHI_WAS,2024-04-06,mlb,regular,mlb_WAS,mlb_PHI,2.0,5.0,mlb_PHI
mlb_2024-04-06_BOS_ANA,2024-04-06,mlb,regular,mlb_ANA,mlb_BOS,2.0,1.0,mlb_ANA
mlb_2024-04-06_OAK_DET,2024-04-06,mlb,regular,mlb_DET,mlb_OAK,0.0,4.0,mlb_OAK
mlb_2024-04-06_CHA_KCA,2024-04-06,mlb,regular,mlb_KCA,mlb_CHA,3.0,0.0,mlb_KCA
mlb_2024-04-06_CLE_MIN,2024-04-06,mlb,regular,mlb_MIN,mlb_CLE,1.0,3.0,mlb_CLE
mlb_2024-04-06_TOR_NYA,2024-04-06,mlb,regular,mlb_NYA,mlb_TOR,9.0,8.0,mlb_NYA
mlb_2024-04-06_HOU_TEX,2024-04-06,mlb,regular,mlb_TEX,mlb_HOU,7.0,2.0,mlb_TEX
mlb_2024-04-07_ARI_ATL,2024-04-07,mlb,regular,mlb_ATL,mlb_ARI,5.0,2.0,mlb_ATL
mlb_2024-04-07_LAN_CHN,2024-04-07,mlb,regular,mlb_CHN,mlb_LAN,8.0,1.0,mlb_CHN
mlb_2024-04-07_NYN_CIN,2024-04-07,mlb,regular,mlb_CIN,mlb_NYN,1.0,3.0,mlb_NYN
mlb_2024-04-07_TBA_COL,2024-04-07,mlb,regular,mlb_COL,mlb_TBA,2.0,3.0,mlb_TBA
mlb_2024-04-07_SEA_MIL,2024-04-07,mlb,regular,mlb_MIL,mlb_SEA,12.0,4.0,mlb_MIL
mlb_2024-04-07_BAL_PIT,2024-04-07,mlb,regular,mlb_PIT,mlb_BAL,3.0,2.0,mlb_PIT
mlb_2024-04-07_SDN_SFN,2024-04-07,mlb,regular,mlb_SFN,mlb_SDN,3.0,2.0,mlb_SFN
mlb_2024-04-07_MIA_SLN,2024-04-07,mlb,regular,mlb_SLN,mlb_MIA,3.0,10.0,mlb_MIA
mlb_2024-04-07_PHI_WAS,2024-04-07,mlb,regular,mlb_WAS,mlb_PHI,3.0,2.0,mlb_WAS
mlb_2024-04-07_BOS_ANA,2024-04-07,mlb,regular,mlb_ANA,mlb_BOS,2.0,12.0,mlb_BOS
mlb_2024-04-07_OAK_DET,2024-04-07,mlb,regular,mlb_DET,mlb_OAK,1.0,7.0,mlb_OAK
mlb_2024-04-07_CHA_KCA,2024-04-07,mlb,regular,mlb_KCA,mlb_CHA,5.0,3.0,mlb_KCA
mlb_2024-04-07_TOR_NYA,2024-04-07,mlb,regular,mlb_NYA,mlb_TOR,8.0,3.0,mlb_NYA
mlb_2024-04-07_HOU_TEX,2024-04-07,mlb,regular,mlb_TEX,mlb_HOU,1.0,3.0,mlb_HOU
mlb_2024-04-08_NYN_ATL,2024-04-08,mlb,regular,mlb_ATL,mlb_NYN,7.0,8.0,mlb_NYN
mlb_2024-04-08_MIL_CIN,2024-04-08,mlb,regular,mlb_CIN,mlb_MIL,10.0,8.0,mlb_CIN
mlb_2024-04-08_ARI_COL,2024-04-08,mlb,regular,mlb_COL,mlb_ARI,7.0,5.0,mlb_COL
mlb_2024-04-08_DET_PIT,2024-04-08,mlb,regular,mlb_PIT,mlb_DET,7.0,4.0,mlb_PIT
mlb_2024-04-08_CHN_SDN,2024-04-08,mlb,regular,mlb_SDN,mlb_CHN,9.0,8.0,mlb_SDN
mlb_2024-04-08_WAS_SFN,2024-04-08,mlb,regular,mlb_SFN,mlb_WAS,1.0,8.0,mlb_WAS
mlb_2024-04-08_PHI_SLN,2024-04-08,mlb,regular,mlb_SLN,mlb_PHI,3.0,5.0,mlb_PHI
mlb_2024-04-08_TBA_ANA,2024-04-08,mlb,regular,mlb_ANA,mlb_TBA,7.0,1.0,mlb_ANA
mlb_2024-04-08_CHA_CLE,2024-04-08,mlb,regular,mlb_CLE,mlb_CHA,4.0,0.0,mlb_CLE
mlb_2024-04-08_LAN_MIN,2024-04-08,mlb,regular,mlb_MIN,mlb_LAN,2.0,4.0,mlb_LAN
mlb_2024-04-08_MIA_NYA,2024-04-08,mlb,regular,mlb_NYA,mlb_MIA,7.0,0.0,mlb_NYA
mlb_2024-04-08_HOU_TEX,2024-04-08,mlb,regular,mlb_TEX,mlb_HOU,5.0,10.0,mlb_HOU
mlb_2024-04-08_SEA_TOR,2024-04-08,mlb,regular,mlb_TOR,mlb_SEA,5.0,2.0,mlb_TOR
mlb_2024-04-09_NYN_ATL,2024-04-09,mlb,regular,mlb_ATL,mlb_NYN,6.0,5.0,mlb_ATL
mlb_2024-04-09_MIL_CIN,2024-04-09,mlb,regular,mlb_CIN,mlb_MIL,5.0,9.0,mlb_MIL
mlb_2024-04-09_ARI_COL,2024-04-09,mlb,regular,mlb_COL,mlb_ARI,2.0,3.0,mlb_ARI
mlb_2024-04-09_DET_PIT,2024-04-09,mlb,regular,mlb_PIT,mlb_DET,3.0,5.0,mlb_DET
mlb_2024-04-09_CHN_SDN,2024-04-09,mlb,regular,mlb_SDN,mlb_CHN,1.0,5.0,mlb_CHN
mlb_2024-04-09_WAS_SFN,2024-04-09,mlb,regular,mlb_SFN,mlb_WAS,3.0,5.0,mlb_WAS
mlb_2024-04-09_PHI_SLN,2024-04-09,mlb,regular,mlb_SLN,mlb_PHI,3.0,0.0,mlb_SLN
mlb_2024-04-09_TBA_ANA,2024-04-09,mlb,regular,mlb_ANA,mlb_TBA,4.0,6.0,mlb_TBA
mlb_2024-04-09_BAL_BOS,2024-04-09,mlb,regular,mlb_BOS,mlb_BAL,1.0,7.0,mlb_BAL
mlb_2024-04-09_CHA_CLE,2024-04-09,mlb,regular,mlb_CLE,mlb_CHA,5.0,7.0,mlb_CHA
mlb_2024-04-09_HOU_KCA,2024-04-09,mlb,regular,mlb_KCA,mlb_HOU,4.0,3.0,mlb_KCA
mlb_2024-04-09_LAN_MIN,2024-04-09,mlb,regular,mlb_MIN,mlb_LAN,3.0,6.0,mlb_LAN
mlb_2024-04-09_MIA_NYA,2024-04-09,mlb,regular,mlb_NYA,mlb_MIA,3.0,2.0,mlb_NYA
mlb_2024-04-09_OAK_TEX,2024-04-09,mlb,regular,mlb_TEX,mlb_OAK,3.0,4.0,mlb_OAK
mlb_2024-04-09_SEA_TOR,2024-04-09,mlb,regular,mlb_TOR,mlb_SEA,5.0,3.0,mlb_TOR
mlb_2024-04-10_MIL_CIN,2024-04-10,mlb,regular,mlb_CIN,mlb_MIL,2.0,7.0,mlb_MIL
mlb_2024-04-10_ARI_COL,2024-04-10,mlb,regular,mlb_COL,mlb_ARI,3.0,5.0,mlb_ARI
mlb_2024-04-10_CHN_SDN,2024-04-10,mlb,regular,mlb_SDN,mlb_CHN,10.0,2.0,mlb_SDN
mlb_2024-04-10_WAS_SFN,2024-04-10,mlb,regular,mlb_SFN,mlb_WAS,7.0,1.0,mlb_SFN
mlb_2024-04-10_PHI_SLN,2024-04-10,mlb,regular,mlb_SLN,mlb_PHI,3.0,4.0,mlb_PHI
mlb_2024-04-10_TBA_ANA,2024-04-10,mlb,regular,mlb_ANA,mlb_TBA,2.0,4.0,mlb_TBA
mlb_2024-04-10_BAL_BOS,2024-04-10,mlb,regular,mlb_BOS,mlb_BAL,5.0,7.0,mlb_BAL
mlb_2024-04-10_CHA_CLE,2024-04-10,mlb,regular,mlb_CLE,mlb_CHA,7.0,6.0,mlb_CLE
mlb_2024-04-10_HOU_KCA,2024-04-10,mlb,regular,mlb_KCA,mlb_HOU,11.0,2.0,mlb_KCA
mlb_2024-04-10_LAN_MIN,2024-04-10,mlb,regular,mlb_MIN,mlb_LAN,3.0,2.0,mlb_MIN
mlb_2024-04-10_MIA_NYA,2024-04-10,mlb,regular,mlb_NYA,mlb_MIA,2.0,5.0,mlb_MIA
mlb_2024-04-10_OAK_TEX,2024-04-10,mlb,regular,mlb_TEX,mlb_OAK,6.0,2.0,mlb_TEX
mlb_2024-04-10_SEA_TOR,2024-04-10,mlb,regular,mlb_TOR,mlb_SEA,1.0,6.0,mlb_SEA
mlb_2024-04-11_NYN_ATL,2024-04-11,mlb,regular,mlb_ATL,mlb_NYN,4.0,16.0,mlb_NYN
mlb_2024-04-11_PIT_PHI,2024-04-11,mlb,regular,mlb_PHI,mlb_PIT,5.0,1.0,mlb_PHI
mlb_2024-04-11_BAL_BOS,2024-04-11,mlb,regular,mlb_BOS,mlb_BAL,4.0,9.0,mlb_BAL
mlb_2024-04-11_HOU_KCA,2024-04-11,mlb,regular,mlb_KCA,mlb_HOU,13.0,3.0,mlb_KCA
mlb_2024-04-11_OAK_TEX,2024-04-11,mlb,regular,mlb_TEX,mlb_OAK,0.0,1.0,mlb_OAK
mlb_2024-04-12_SLN_ARI,2024-04-12,mlb,regular,mlb_ARI,mlb_SLN,6.0,9.0,mlb_SLN
mlb_2024-04-12_SDN_LAN,2024-04-12,mlb,regular,mlb_LAN,mlb_SDN,7.0,8.0,mlb_SDN
mlb_2024-04-12_ATL_MIA,2024-04-12,mlb,regular,mlb_MIA,mlb_ATL,1.0,8.0,mlb_ATL
mlb_2024-04-12_KCA_NYN,2024-04-12,mlb,regular,mlb_NYN,mlb_KCA,6.0,1.0,mlb_NYN
mlb_2024-04-12_PIT_PHI,2024-04-12,mlb,regular,mlb_PHI,mlb_PIT,2.0,5.0,mlb_PIT
mlb_2024-04-12_MIL_BAL,2024-04-12,mlb,regular,mlb_BAL,mlb_MIL,1.0,11.0,mlb_MIL
mlb_2024-04-12_ANA_BOS,2024-04-12,mlb,regular,mlb_BOS,mlb_ANA,0.0,7.0,mlb_ANA
mlb_2024-04-12_CIN_CHA,2024-04-12,mlb,regular,mlb_CHA,mlb_CIN,1.0,11.0,mlb_CIN
mlb_2024-04-12_MIN_DET,2024-04-12,mlb,regular,mlb_DET,mlb_MIN,8.0,2.0,mlb_DET
mlb_2024-04-12_TEX_HOU,2024-04-12,mlb,regular,mlb_HOU,mlb_TEX,8.0,12.0,mlb_TEX
mlb_2024-04-12_WAS_OAK,2024-04-12,mlb,regular,mlb_OAK,mlb_WAS,2.0,1.0,mlb_OAK
mlb_2024-04-12_CHN_SEA,2024-04-12,mlb,regular,mlb_SEA,mlb_CHN,4.0,2.0,mlb_SEA
mlb_2024-04-12_SFN_TBA,2024-04-12,mlb,regular,mlb_TBA,mlb_SFN,2.0,1.0,mlb_TBA
mlb_2024-04-12_COL_TOR,2024-04-12,mlb,regular,mlb_TOR,mlb_COL,4.0,12.0,mlb_COL
mlb_2024-04-13_SLN_ARI,2024-04-13,mlb,regular,mlb_ARI,mlb_SLN,4.0,2.0,mlb_ARI
mlb_2024-04-13_SDN_LAN,2024-04-13,mlb,regular,mlb_LAN,mlb_SDN,5.0,2.0,mlb_LAN
mlb_2024-04-13_ATL_MIA,2024-04-13,mlb,regular,mlb_MIA,mlb_ATL,5.0,1.0,mlb_MIA
mlb_2024-04-13_KCA_NYN,2024-04-13,mlb,regular,mlb_NYN,mlb_KCA,7.0,11.0,mlb_KCA
mlb_2024-04-13_PIT_PHI,2024-04-13,mlb,regular,mlb_PHI,mlb_PIT,4.0,3.0,mlb_PHI
mlb_2024-04-13_MIL_BAL,2024-04-13,mlb,regular,mlb_BAL,mlb_MIL,5.0,11.0,mlb_MIL
mlb_2024-04-13_ANA_BOS,2024-04-13,mlb,regular,mlb_BOS,mlb_ANA,7.0,2.0,mlb_BOS
mlb_2024-04-13_CIN_CHA,2024-04-13,mlb,regular,mlb_CHA,mlb_CIN,0.0,5.0,mlb_CIN
mlb_2024-04-13_NYA_CLE,2024-04-13,mlb,regular,mlb_CLE,mlb_NYA,2.0,3.0,mlb_NYA
mlb_2024-04-13_MIN_DET,2024-04-13,mlb,regular,mlb_DET,mlb_MIN,5.0,11.0,mlb_MIN
mlb_2024-04-13_TEX_HOU,2024-04-13,mlb,regular,mlb_HOU,mlb_TEX,9.0,2.0,mlb_HOU
mlb_2024-04-13_WAS_OAK,2024-04-13,mlb,regular,mlb_OAK,mlb_WAS,1.0,3.0,mlb_WAS
