date,team,index_score,month,league
2010-10-26,BOS,1,2010-10-01,nba
2010-10-26,HOU,-1,2010-10-01,nba
2010-10-26,LAL,1,2010-10-01,nba
2010-10-26,MIA,-1,2010-10-01,nba
2010-10-26,PHX,-1,2010-10-01,nba
2010-10-26,POR,1,2010-10-01,nba
2010-10-27,ATL,1,2010-10-01,nba
2010-10-27,BOS,-1,2010-10-01,nba
2010-10-27,CHA,-1,2010-10-01,nba
2010-10-27,CHI,-1,2010-10-01,nba
2010-10-27,CLE,1,2010-10-01,nba
2010-10-27,DAL,1,2010-10-01,nba
2010-10-27,DEN,1,2010-10-01,nba
2010-10-27,DET,-1,2010-10-01,nba
2010-10-27,GSW,1,2010-10-01,nba
2010-10-27,HOU,-1,2010-10-01,nba
2010-10-27,IND,-1,2010-10-01,nba
2010-10-27,LAC,-1,2010-10-01,nba
2010-10-27,MEM,-1,2010-10-01,nba
2010-10-27,MIA,1,2010-10-01,nba
2010-10-27,MIL,-1,2010-10-01,nba
2010-10-27,MIN,-1,2010-10-01,nba
2010-10-27,NJN,1,2010-10-01,nba
2010-10-27,NOH,1,2010-10-01,nba
2010-10-27,NYK,1,2010-10-01,nba
2010-10-27,OKC,1,2010-10-01,nba
2010-10-27,PHI,-1,2010-10-01,nba
2010-10-27,POR,1,2010-10-01,nba
2010-10-27,SAC,1,2010-10-01,nba
2010-10-27,SAS,1,2010-10-01,nba
2010-10-27,TOR,-1,2010-10-01,nba
2010-10-27,UTA,-1,2010-10-01,nba
2010-10-28,ORL,1,2010-10-01,nba
2010-10-28,PHX,1,2010-10-01,nba
2010-10-28,UTA,-1,2010-10-01,nba
2010-10-28,WAS,-1,2010-10-01,nba
2010-10-29,ATL,1,2010-10-01,nba
2010-10-29,BOS,1,2010-10-01,nba
2010-10-29,CHA,-1,2010-10-01,nba
2010-10-29,CLE,-1,2010-10-01,nba
2010-10-29,DAL,-1,2010-10-01,nba
2010-10-29,DEN,-1,2010-10-01,nba
2010-10-29,DET,-1,2010-10-01,nba
2010-10-29,GSW,1,2010-10-01,nba
2010-10-29,IND,1,2010-10-01,nba
2010-10-29,LAC,-1,2010-10-01,nba
2010-10-29,LAL,1,2010-10-01,nba
2010-10-29,MEM,1,2010-10-01,nba
2010-10-29,MIA,1,2010-10-01,nba
2010-10-29,MIL,-1,2010-10-01,nba
2010-10-29,MIN,1,2010-10-01,nba
2010-10-29,NJN,1,2010-10-01,nba
2010-10-29,NOH,1,2010-10-01,nba
2010-10-29,NYK,-1,2010-10-01,nba
2010-10-29,OKC,1,2010-10-01,nba
2010-10-29,ORL,-1,2010-10-01,nba
2010-10-29,PHI,-1,2010-10-01,nba
2010-10-29,PHX,-1,2010-10-01,nba
2010-10-29,SAC,-1,2010-10-01,nba
2010-10-29,TOR,1,2010-10-01,nba
2010-10-30,ATL,1,2010-10-01,nba
2010-10-30,CHA,-1,2010-10-01,nba
2010-10-30,CHI,1,2010-10-01,nba
2010-10-30,CLE,-1,2010-10-01,nba
2010-10-30,DEN,1,2010-10-01,nba
2010-10-30,DET,-1,2010-10-01,nba
2010-10-30,HOU,-1,2010-10-01,nba
2010-10-30,IND,1,2010-10-01,nba
2010-10-30,MEM,1,2010-10-01,nba
2010-10-30,MIL,1,2010-10-01,nba
2010-10-30,MIN,-1,2010-10-01,nba
2010-10-30,NOH,1,2010-10-01,nba
2010-10-30,NYK,-1,2010-10-01,nba
2010-10-30,PHI,-1,2010-10-01,nba
2010-10-30,POR,1,2010-10-01,nba
2010-10-30,SAC,1,2010-10-01,nba
2010-10-30,SAS,-1,2010-10-01,nba
2010-10-30,WAS,-1,2010-10-01,nba
2010-10-31,DAL,1,2010-10-01,nba
2010-10-31,GSW,-1,2010-10-01,nba
2010-10-31,LAC,-1,2010-10-01,nba
2010-10-31,LAL,1,2010-10-01,nba
2010-10-31,MIA,1,2010-10-01,nba
2010-10-31,NJN,-1,2010-10-01,nba
2010-10-31,OKC,-1,2010-10-01,nba
2010-10-31,UTA,1,2010-10-01,nba
2010-11-01,CHI,1,2010-11-01,nba
2010-11-01,LAC,-1,2010-11-01,nba
2010-11-01,POR,-1,2010-11-01,nba
2010-11-01,SAC,1,2010-11-01,nba
2010-11-01,SAS,1,2010-11-01,nba
2010-11-01,TOR,-1,2010-11-01,nba
2010-11-02,ATL,1,2010-11-01,nba
2010-11-02,BOS,1,2010-11-01,nba
2010-11-02,CLE,-1,2010-11-01,nba
2010-11-02,DET,-1,2010-11-01,nba
2010-11-02,LAL,1,2010-11-01,nba
2010-11-02,MEM,-1,2010-11-01,nba
2010-11-02,MIA,1,2010-11-01,nba
2010-11-02,MIL,-1,2010-11-01,nba
2010-11-02,MIN,-1,2010-11-01,nba
2010-11-02,PHI,-1,2010-11-01,nba
2010-11-02,POR,1,2010-11-01,nba
2010-11-02,WAS,1,2010-11-01,nba
2010-11-03,ATL,1,2010-11-01,nba
2010-11-03,BOS,1,2010-11-01,nba
2010-11-03,CHA,1,2010-11-01,nba
2010-11-03,DAL,1,2010-11-01,nba
2010-11-03,DEN,-1,2010-11-01,nba
2010-11-03,DET,-1,2010-11-01,nba
2010-11-03,GSW,1,2010-11-01,nba
2010-11-03,HOU,-1,2010-11-01,nba
2010-11-03,IND,-1,2010-11-01,nba
2010-11-03,LAC,1,2010-11-01,nba
2010-11-03,LAL,1,2010-11-01,nba
2010-11-03,MEM,-1,2010-11-01,nba
2010-11-03,MIL,-1,2010-11-01,nba
2010-11-03,MIN,-1,2010-11-01,nba
2010-11-03,NJN,-1,2010-11-01,nba
2010-11-03,NOH,1,2010-11-01,nba
2010-11-03,OKC,-1,2010-11-01,nba
2010-11-03,ORL,1,2010-11-01,nba
2010-11-03,PHI,1,2010-11-01,nba
2010-11-03,PHX,-1,2010-11-01,nba
2010-11-03,SAC,-1,2010-11-01,nba
2010-11-03,SAS,1,2010-11-01,nba
2010-11-03,TOR,-1,2010-11-01,nba
2010-11-03,UTA,1,2010-11-01,nba
2010-11-04,CHI,-1,2010-11-01,nba
2010-11-04,NYK,1,2010-11-01,nba
2010-11-04,OKC,1,2010-11-01,nba
2010-11-04,POR,-1,2010-11-01,nba
2010-11-05,ATL,1,2010-11-01,nba
2010-11-05,BOS,1,2010-11-01,nba
2010-11-05,CHA,-1,2010-11-01,nba
2010-11-05,CHI,-1,2010-11-01,nba
2010-11-05,CLE,1,2010-11-01,nba
2010-11-05,DEN,1,2010-11-01,nba
2010-11-05,DET,1,2010-11-01,nba
2010-11-05,GSW,1,2010-11-01,nba
2010-11-05,IND,-1,2010-11-01,nba
2010-11-05,LAC,-1,2010-11-01,nba
2010-11-05,LAL,1,2010-11-01,nba
2010-11-05,MEM,-1,2010-11-01,nba
2010-11-05,MIA,-1,2010-11-01,nba
2010-11-05,MIL,1,2010-11-01,nba
2010-11-05,MIN,-1,2010-11-01,nba
2010-11-05,NJN,-1,2010-11-01,nba
2010-11-05,NOH,1,2010-11-01,nba
2010-11-05,NYK,1,2010-11-01,nba
2010-11-05,ORL,1,2010-11-01,nba
2010-11-05,PHI,-1,2010-11-01,nba
2010-11-05,PHX,1,2010-11-01,nba
2010-11-05,TOR,-1,2010-11-01,nba
2010-11-05,UTA,-1,2010-11-01,nba
2010-11-05,WAS,-1,2010-11-01,nba
2010-11-06,CHA,-1,2010-11-01,nba
2010-11-06,CLE,1,2010-11-01,nba
2010-11-06,DAL,-1,2010-11-01,nba
2010-11-06,DEN,1,2010-11-01,nba
2010-11-06,HOU,-1,2010-11-01,nba
2010-11-06,LAC,-1,2010-11-01,nba
2010-11-06,MEM,1,2010-11-01,nba
2010-11-06,MIA,1,2010-11-01,nba
2010-11-06,MIL,-1,2010-11-01,nba
2010-11-06,NJN,-1,2010-11-01,nba
2010-11-06,NOH,1,2010-11-01,nba
2010-11-06,ORL,1,2010-11-01,nba
2010-11-06,POR,1,2010-11-01,nba
2010-11-06,SAC,-1,2010-11-01,nba
2010-11-06,SAS,1,2010-11-01,nba
2010-11-06,TOR,-1,2010-11-01,nba
2010-11-06,UTA,1,2010-11-01,nba
2010-11-06,WAS,-1,2010-11-01,nba
2010-11-07,ATL,-1,2010-11-01,nba
2010-11-07,BOS,1,2010-11-01,nba
2010-11-07,DET,1,2010-11-01,nba
2010-11-07,GSW,-1,2010-11-01,nba
2010-11-07,HOU,1,2010-11-01,nba
2010-11-07,LAL,1,2010-11-01,nba
2010-11-07,MIN,-1,2010-11-01,nba
2010-11-07,NYK,-1,2010-11-01,nba
2010-11-07,OKC,-1,2010-11-01,nba
2010-11-07,PHI,1,2010-11-01,nba
2010-11-07,PHX,1,2010-11-01,nba
2010-11-07,POR,-1,2010-11-01,nba
2010-11-08,ATL,-1,2010-11-01,nba
2010-11-08,BOS,-1,2010-11-01,nba
2010-11-08,CHA,-1,2010-11-01,nba
2010-11-08,CHI,1,2010-11-01,nba
2010-11-08,DAL,1,2010-11-01,nba
2010-11-08,DEN,-1,2010-11-01,nba
2010-11-08,GSW,1,2010-11-01,nba
2010-11-08,MEM,1,2010-11-01,nba
2010-11-08,ORL,1,2010-11-01,nba
2010-11-08,PHX,-1,2010-11-01,nba
2010-11-08,SAS,1,2010-11-01,nba
2010-11-08,TOR,-1,2010-11-01,nba
2010-11-09,CLE,1,2010-11-01,nba
2010-11-09,DEN,-1,2010-11-01,nba
2010-11-09,DET,-1,2010-11-01,nba
2010-11-09,IND,1,2010-11-01,nba
2010-11-09,LAC,-1,2010-11-01,nba
2010-11-09,LAL,1,2010-11-01,nba
2010-11-09,MIA,-1,2010-11-01,nba
2010-11-09,MIL,1,2010-11-01,nba
2010-11-09,MIN,-1,2010-11-01,nba
2010-11-09,NJN,-1,2010-11-01,nba
2010-11-09,NOH,1,2010-11-01,nba
2010-11-09,NYK,-1,2010-11-01,nba
2010-11-09,POR,1,2010-11-01,nba
2010-11-09,UTA,1,2010-11-01,nba
2010-11-10,ATL,-1,2010-11-01,nba
2010-11-10,CHA,1,2010-11-01,nba
2010-11-10,CLE,-1,2010-11-01,nba
2010-11-10,DAL,1,2010-11-01,nba
2010-11-10,GSW,1,2010-11-01,nba
2010-11-10,HOU,-1,2010-11-01,nba
2010-11-10,LAC,-1,2010-11-01,nba
2010-11-10,MEM,-1,2010-11-01,nba
2010-11-10,MIL,1,2010-11-01,nba
2010-11-10,MIN,1,2010-11-01,nba
2010-11-10,NJN,1,2010-11-01,nba
2010-11-10,NYK,-1,2010-11-01,nba
2010-11-10,OKC,1,2010-11-01,nba
2010-11-10,ORL,-1,2010-11-01,nba
2010-11-10,PHI,-1,2010-11-01,nba
2010-11-10,SAC,-1,2010-11-01,nba
2010-11-10,SAS,1,2010-11-01,nba
2010-11-10,TOR,-1,2010-11-01,nba
2010-11-10,UTA,1,2010-11-01,nba
2010-11-10,WAS,1,2010-11-01,nba
2010-11-11,BOS,1,2010-11-01,nba
2010-11-11,CHI,1,2010-11-01,nba
2010-11-11,DEN,1,2010-11-01,nba
2010-11-11,GSW,-1,2010-11-01,nba
2010-11-11,LAL,-1,2010-11-01,nba
2010-11-11,MIA,-1,2010-11-01,nba
2010-11-12,ATL,-1,2010-11-01,nba
2010-11-12,CHA,1,2010-11-01,nba
2010-11-12,DAL,1,2010-11-01,nba
2010-11-12,DET,1,2010-11-01,nba
2010-11-12,HOU,1,2010-11-01,nba
2010-11-12,IND,-1,2010-11-01,nba
2010-11-12,LAC,-1,2010-11-01,nba
2010-11-12,MIN,1,2010-11-01,nba
2010-11-12,NYK,-1,2010-11-01,nba
2010-11-12,OKC,1,2010-11-01,nba
2010-11-12,ORL,-1,2010-11-01,nba
2010-11-12,PHI,-1,2010-11-01,nba
2010-11-12,PHX,1,2010-11-01,nba
2010-11-12,POR,-1,2010-11-01,nba
2010-11-12,SAC,-1,2010-11-01,nba
2010-11-12,TOR,1,2010-11-01,nba
2010-11-12,UTA,1,2010-11-01,nba
2010-11-12,WAS,-1,2010-11-01,nba
2010-11-13,BOS,1,2010-11-01,nba
2010-11-13,CHA,-1,2010-11-01,nba
2010-11-13,CHI,1,2010-11-01,nba
2010-11-13,CLE,-1,2010-11-01,nba
2010-11-13,GSW,-1,2010-11-01,nba
2010-11-13,IND,1,2010-11-01,nba
2010-11-13,MEM,-1,2010-11-01,nba
2010-11-13,MIA,1,2010-11-01,nba
2010-11-13,MIL,1,2010-11-01,nba
2010-11-13,NJN,-1,2010-11-01,nba
2010-11-13,NOH,1,2010-11-01,nba
2010-11-13,ORL,1,2010-11-01,nba
2010-11-13,PHI,-1,2010-11-01,nba
2010-11-13,POR,-1,2010-11-01,nba
2010-11-13,SAS,1,2010-11-01,nba
2010-11-13,TOR,-1,2010-11-01,nba
2010-11-13,UTA,1,2010-11-01,nba
2010-11-13,WAS,-1,2010-11-01,nba
2010-11-14,ATL,1,2010-11-01,nba
2010-11-14,DET,1,2010-11-01,nba
2010-11-14,HOU,1,2010-11-01,nba
2010-11-14,LAL,-1,2010-11-01,nba
2010-11-14,MIN,-1,2010-11-01,nba
2010-11-14,NYK,-1,2010-11-01,nba
2010-11-14,OKC,-1,2010-11-01,nba
2010-11-14,PHX,1,2010-11-01,nba
2010-11-14,SAC,-1,2010-11-01,nba
2010-11-14,SAS,1,2010-11-01,nba
2010-11-15,CHA,1,2010-11-01,nba
2010-11-15,DAL,1,2010-11-01,nba
2010-11-15,DEN,-1,2010-11-01,nba
2010-11-15,DET,-1,2010-11-01,nba
2010-11-15,GSW,1,2010-11-01,nba
2010-11-15,LAC,-1,2010-11-01,nba
2010-11-15,MEM,-1,2010-11-01,nba
2010-11-15,MIN,-1,2010-11-01,nba
2010-11-15,NJN,1,2010-11-01,nba
2010-11-15,NOH,-1,2010-11-01,nba
2010-11-15,OKC,1,2010-11-01,nba
2010-11-15,ORL,1,2010-11-01,nba
2010-11-15,PHX,1,2010-11-01,nba
2010-11-15,UTA,-1,2010-11-01,nba
2010-11-16,ATL,1,2010-11-01,nba
2010-11-16,CHI,1,2010-11-01,nba
2010-11-16,CLE,1,2010-11-01,nba
2010-11-16,DEN,1,2010-11-01,nba
2010-11-16,HOU,-1,2010-11-01,nba
2010-11-16,IND,-1,2010-11-01,nba
2010-11-16,LAL,1,2010-11-01,nba
2010-11-16,MEM,-1,2010-11-01,nba
2010-11-16,MIL,-1,2010-11-01,nba
2010-11-16,NYK,-1,2010-11-01,nba
2010-11-16,PHI,-1,2010-11-01,nba
2010-11-16,POR,1,2010-11-01,nba
2010-11-16,TOR,-1,2010-11-01,nba
2010-11-16,WAS,1,2010-11-01,nba
2010-11-17,BOS,1,2010-11-01,nba
2010-11-17,CHI,-1,2010-11-01,nba
2010-11-17,DAL,-1,2010-11-01,nba
2010-11-17,DET,-1,2010-11-01,nba
2010-11-17,HOU,-1,2010-11-01,nba
2010-11-17,LAC,-1,2010-11-01,nba
2010-11-17,LAL,1,2010-11-01,nba
2010-11-17,MIA,1,2010-11-01,nba
2010-11-17,MIN,1,2010-11-01,nba
2010-11-17,NJN,-1,2010-11-01,nba
2010-11-17,NOH,1,2010-11-01,nba
2010-11-17,NYK,1,2010-11-01,nba
2010-11-17,OKC,1,2010-11-01,nba
2010-11-17,PHI,-1,2010-11-01,nba
2010-11-17,PHX,-1,2010-11-01,nba
2010-11-17,SAC,-1,2010-11-01,nba
2010-11-17,SAS,1,2010-11-01,nba
2010-11-17,TOR,1,2010-11-01,nba
2010-11-17,UTA,1,2010-11-01,nba
2010-11-17,WAS,-1,2010-11-01,nba
2010-11-18,DEN,-1,2010-11-01,nba
2010-11-18,IND,1,2010-11-01,nba
2010-11-18,LAC,-1,2010-11-01,nba
2010-11-18,ORL,1,2010-11-01,nba
2010-11-18,PHX,-1,2010-11-01,nba
2010-11-18,POR,1,2010-11-01,nba
2010-11-19,BOS,-1,2010-11-01,nba
2010-11-19,CHA,-1,2010-11-01,nba
2010-11-19,CHI,1,2010-11-01,nba
2010-11-19,CLE,-1,2010-11-01,nba
2010-11-19,DAL,-1,2010-11-01,nba
2010-11-19,GSW,-1,2010-11-01,nba
2010-11-19,HOU,-1,2010-11-01,nba
2010-11-19,LAL,1,2010-11-01,nba
2010-11-19,MEM,-1,2010-11-01,nba
2010-11-19,MIA,1,2010-11-01,nba
2010-11-19,MIL,-1,2010-11-01,nba
2010-11-19,MIN,-1,2010-11-01,nba
2010-11-19,NJN,-1,2010-11-01,nba
2010-11-19,NOH,1,2010-11-01,nba
2010-11-19,NYK,1,2010-11-01,nba
2010-11-19,OKC,1,2010-11-01,nba
2010-11-19,PHI,1,2010-11-01,nba
2010-11-19,SAC,1,2010-11-01,nba
2010-11-19,SAS,1,2010-11-01,nba
2010-11-19,TOR,1,2010-11-01,nba
2010-11-19,UTA,-1,2010-11-01,nba
2010-11-19,WAS,1,2010-11-01,nba
2010-11-20,ATL,-1,2010-11-01,nba
2010-11-20,CHA,1,2010-11-01,nba
2010-11-20,CLE,-1,2010-11-01,nba
2010-11-20,DAL,1,2010-11-01,nba
2010-11-20,DEN,1,2010-11-01,nba
2010-11-20,IND,-1,2010-11-01,nba
2010-11-20,LAC,-1,2010-11-01,nba
2010-11-20,MEM,1,2010-11-01,nba
2010-11-20,MIA,-1,2010-11-01,nba
2010-11-20,MIL,-1,2010-11-01,nba
2010-11-20,NJN,-1,2010-11-01,nba
2010-11-20,NYK,1,2010-11-01,nba
2010-11-20,OKC,1,2010-11-01,nba
2010-11-20,ORL,1,2010-11-01,nba
2010-11-20,PHX,-1,2010-11-01,nba
2010-11-20,POR,-1,2010-11-01,nba
2010-11-20,SAS,1,2010-11-01,nba
2010-11-20,UTA,1,2010-11-01,nba
2010-11-21,BOS,-1,2010-11-01,nba
2010-11-21,DET,1,2010-11-01,nba
2010-11-21,GSW,-1,2010-11-01,nba
2010-11-21,LAL,1,2010-11-01,nba
2010-11-21,NOH,1,2010-11-01,nba
2010-11-21,SAC,-1,2010-11-01,nba
2010-11-21,TOR,1,2010-11-01,nba
2010-11-21,WAS,-1,2010-11-01,nba
2010-11-22,ATL,-1,2010-11-01,nba
2010-11-22,BOS,1,2010-11-01,nba
2010-11-22,DEN,1,2010-11-01,nba
2010-11-22,GSW,-1,2010-11-01,nba
2010-11-22,HOU,-1,2010-11-01,nba
2010-11-22,IND,1,2010-11-01,nba
2010-11-22,LAC,1,2010-11-01,nba
2010-11-22,MIA,-1,2010-11-01,nba
2010-11-22,MIN,-1,2010-11-01,nba
2010-11-22,NOH,-1,2010-11-01,nba
2010-11-22,OKC,1,2010-11-01,nba
2010-11-22,ORL,-1,2010-11-01,nba
2010-11-22,PHX,1,2010-11-01,nba
2010-11-22,SAC,-1,2010-11-01,nba
2010-11-22,SAS,1,2010-11-01,nba
2010-11-22,UTA,1,2010-11-01,nba
2010-11-23,ATL,-1,2010-11-01,nba
2010-11-23,CHA,-1,2010-11-01,nba
2010-11-23,CHI,-1,2010-11-01,nba
2010-11-23,CLE,-1,2010-11-01,nba
2010-11-23,DAL,1,2010-11-01,nba
2010-11-23,DET,-1,2010-11-01,nba
2010-11-23,IND,1,2010-11-01,nba
2010-11-23,LAL,1,2010-11-01,nba
2010-11-23,NJN,1,2010-11-01,nba
2010-11-23,NYK,1,2010-11-01,nba
2010-11-23,PHI,-1,2010-11-01,nba
2010-11-23,WAS,1,2010-11-01,nba
2010-11-24,BOS,1,2010-11-01,nba
2010-11-24,CHA,-1,2010-11-01,nba
2010-11-24,CHI,1,2010-11-01,nba
2010-11-24,CLE,1,2010-11-01,nba
2010-11-24,DAL,1,2010-11-01,nba
2010-11-24,DET,-1,2010-11-01,nba
2010-11-24,GSW,-1,2010-11-01,nba
2010-11-24,HOU,1,2010-11-01,nba
2010-11-24,MEM,1,2010-11-01,nba
2010-11-24,MIA,-1,2010-11-01,nba
2010-11-24,MIL,-1,2010-11-01,nba
2010-11-24,MIN,-1,2010-11-01,nba
2010-11-24,NJN,-1,2010-11-01,nba
2010-11-24,NOH,-1,2010-11-01,nba
2010-11-24,NYK,1,2010-11-01,nba
2010-11-24,OKC,-1,2010-11-01,nba
2010-11-24,ORL,1,2010-11-01,nba
2010-11-24,PHI,-1,2010-11-01,nba
2010-11-24,PHX,-1,2010-11-01,nba
2010-11-24,SAS,1,2010-11-01,nba
2010-11-24,TOR,1,2010-11-01,nba
2010-11-24,UTA,1,2010-11-01,nba
2010-11-25,ATL,1,2010-11-01,nba
2010-11-25,LAC,1,2010-11-01,nba
2010-11-25,SAC,-1,2010-11-01,nba
2010-11-25,WAS,-1,2010-11-01,nba
2010-11-26,BOS,1,2010-11-01,nba
2010-11-26,CHA,1,2010-11-01,nba
2010-11-26,CHI,-1,2010-11-01,nba
2010-11-26,CLE,-1,2010-11-01,nba
2010-11-26,DAL,1,2010-11-01,nba
2010-11-26,DEN,1,2010-11-01,nba
2010-11-26,DET,1,2010-11-01,nba
2010-11-26,GSW,-1,2010-11-01,nba
2010-11-26,HOU,-1,2010-11-01,nba
2010-11-26,IND,-1,2010-11-01,nba
2010-11-26,LAC,-1,2010-11-01,nba
2010-11-26,LAL,-1,2010-11-01,nba
2010-11-26,MEM,1,2010-11-01,nba
2010-11-26,MIA,1,2010-11-01,nba
2010-11-26,MIL,-1,2010-11-01,nba
2010-11-26,NOH,1,2010-11-01,nba
2010-11-26,OKC,1,2010-11-01,nba
2010-11-26,ORL,1,2010-11-01,nba
2010-11-26,PHI,-1,2010-11-01,nba
2010-11-26,PHX,1,2010-11-01,nba
2010-11-26,POR,-1,2010-11-01,nba
2010-11-26,SAS,-1,2010-11-01,nba
2010-11-26,TOR,-1,2010-11-01,nba
2010-11-26,UTA,1,2010-11-01,nba
2010-11-27,ATL,1,2010-11-01,nba
2010-11-27,CHA,-1,2010-11-01,nba
2010-11-27,CHI,1,2010-11-01,nba
2010-11-27,CLE,1,2010-11-01,nba
2010-11-27,DAL,1,2010-11-01,nba
2010-11-27,GSW,1,2010-11-01,nba
2010-11-27,MEM,-1,2010-11-01,nba
2010-11-27,MIA,-1,2010-11-01,nba
2010-11-27,MIL,1,2010-11-01,nba
2010-11-27,MIN,-1,2010-11-01,nba
2010-11-27,NJN,-1,2010-11-01,nba
2010-11-27,NYK,-1,2010-11-01,nba
2010-11-27,ORL,1,2010-11-01,nba
2010-11-27,PHI,1,2010-11-01,nba
2010-11-27,SAC,-1,2010-11-01,nba
2010-11-27,WAS,-1,2010-11-01,nba
2010-11-28,ATL,1,2010-11-01,nba
2010-11-28,DEN,1,2010-11-01,nba
2010-11-28,DET,-1,2010-11-01,nba
2010-11-28,HOU,1,2010-11-01,nba
2010-11-28,IND,1,2010-11-01,nba
2010-11-28,LAC,-1,2010-11-01,nba
2010-11-28,LAL,-1,2010-11-01,nba
2010-11-28,NJN,1,2010-11-01,nba
2010-11-28,NOH,-1,2010-11-01,nba
2010-11-28,NYK,1,2010-11-01,nba
2010-11-28,OKC,-1,2010-11-01,nba
2010-11-28,PHX,-1,2010-11-01,nba
2010-11-28,POR,-1,2010-11-01,nba
2010-11-28,SAS,1,2010-11-01,nba
2010-11-28,TOR,-1,2010-11-01,nba
2010-11-28,UTA,1,2010-11-01,nba
2010-11-29,DAL,1,2010-11-01,nba
2010-11-29,HOU,-1,2010-11-01,nba
2010-11-29,MIA,1,2010-11-01,nba
2010-11-29,MIL,-1,2010-11-01,nba
2010-11-29,NOH,-1,2010-11-01,nba
2010-11-29,OKC,1,2010-11-01,nba
2010-11-29,UTA,1,2010-11-01,nba
2010-11-29,WAS,-1,2010-11-01,nba
2010-11-30,BOS,1,2010-11-01,nba
2010-11-30,CLE,-1,2010-11-01,nba
2010-11-30,DET,-1,2010-11-01,nba
2010-11-30,GSW,-1,2010-11-01,nba
2010-11-30,IND,1,2010-11-01,nba
2010-11-30,LAL,-1,2010-11-01,nba
2010-11-30,MEM,1,2010-11-01,nba
2010-11-30,NJN,-1,2010-11-01,nba
2010-11-30,NYK,1,2010-11-01,nba
2010-11-30,ORL,1,2010-11-01,nba
2010-11-30,PHI,1,2010-11-01,nba
2010-11-30,POR,-1,2010-11-01,nba
2010-11-30,SAC,-1,2010-11-01,nba
2010-11-30,SAS,1,2010-11-01,nba
2010-12-01,ATL,1,2010-12-01,nba
2010-12-01,BOS,1,2010-12-01,nba
2010-12-01,CHA,-1,2010-12-01,nba
2010-12-01,CHI,-1,2010-12-01,nba
2010-12-01,DAL,1,2010-12-01,nba
2010-12-01,DEN,1,2010-12-01,nba
2010-12-01,DET,-1,2010-12-01,nba
2010-12-01,HOU,1,2010-12-01,nba
2010-12-01,IND,-1,2010-12-01,nba
2010-12-01,LAC,1,2010-12-01,nba
2010-12-01,LAL,-1,2010-12-01,nba
2010-12-01,MEM,-1,2010-12-01,nba
2010-12-01,MIA,1,2010-12-01,nba
2010-12-01,MIL,-1,2010-12-01,nba
2010-12-01,MIN,-1,2010-12-01,nba
2010-12-01,NJN,-1,2010-12-01,nba
2010-12-01,NOH,1,2010-12-01,nba
2010-12-01,OKC,1,2010-12-01,nba
2010-12-01,ORL,1,2010-12-01,nba
2010-12-01,POR,-1,2010-12-01,nba
2010-12-01,SAS,-1,2010-12-01,nba
2010-12-01,TOR,1,2010-12-01,nba
2010-12-01,UTA,1,2010-12-01,nba
2010-12-01,WAS,-1,2010-12-01,nba
2010-12-02,CLE,-1,2010-12-01,nba
2010-12-02,GSW,-1,2010-12-01,nba
2010-12-02,MIA,1,2010-12-01,nba
2010-12-02,PHX,1,2010-12-01,nba
2010-12-03,ATL,1,2010-12-01,nba
2010-12-03,BOS,1,2010-12-01,nba
2010-12-03,CHA,1,2010-12-01,nba
2010-12-03,CHI,-1,2010-12-01,nba
2010-12-03,DAL,1,2010-12-01,nba
2010-12-03,DEN,1,2010-12-01,nba
2010-12-03,DET,-1,2010-12-01,nba
2010-12-03,HOU,1,2010-12-01,nba
2010-12-03,IND,-1,2010-12-01,nba
2010-12-03,LAC,-1,2010-12-01,nba
2010-12-03,LAL,1,2010-12-01,nba
2010-12-03,MEM,-1,2010-12-01,nba
2010-12-03,MIN,-1,2010-12-01,nba
2010-12-03,NJN,-1,2010-12-01,nba
2010-12-03,NOH,-1,2010-12-01,nba
2010-12-03,NYK,1,2010-12-01,nba
2010-12-03,OKC,-1,2010-12-01,nba
2010-12-03,ORL,1,2010-12-01,nba
2010-12-03,PHI,-1,2010-12-01,nba
2010-12-03,PHX,1,2010-12-01,nba
2010-12-03,POR,-1,2010-12-01,nba
2010-12-03,SAC,-1,2010-12-01,nba
2010-12-03,SAS,1,2010-12-01,nba
2010-12-03,TOR,1,2010-12-01,nba
2010-12-03,UTA,-1,2010-12-01,nba
2010-12-03,WAS,1,2010-12-01,nba
2010-12-04,ATL,-1,2010-12-01,nba
2010-12-04,CHA,-1,2010-12-01,nba
2010-12-04,CHI,1,2010-12-01,nba
2010-12-04,CLE,-1,2010-12-01,nba
2010-12-04,DAL,1,2010-12-01,nba
2010-12-04,HOU,-1,2010-12-01,nba
2010-12-04,MIA,1,2010-12-01,nba
2010-12-04,MIL,1,2010-12-01,nba
2010-12-04,MIN,1,2010-12-01,nba
2010-12-04,ORL,-1,2010-12-01,nba
2010-12-04,PHI,1,2010-12-01,nba
2010-12-04,SAC,-1,2010-12-01,nba
2010-12-05,BOS,1,2010-12-01,nba
2010-12-05,CLE,-1,2010-12-01,nba
2010-12-05,DEN,1,2010-12-01,nba
2010-12-05,DET,1,2010-12-01,nba
2010-12-05,GSW,-1,2010-12-01,nba
2010-12-05,LAC,-1,2010-12-01,nba
2010-12-05,MEM,-1,2010-12-01,nba
2010-12-05,NJN,-1,2010-12-01,nba
2010-12-05,NOH,-1,2010-12-01,nba
2010-12-05,NYK,1,2010-12-01,nba
2010-12-05,OKC,1,2010-12-01,nba
2010-12-05,PHX,1,2010-12-01,nba
2010-12-05,POR,1,2010-12-01,nba
