date,team,index_score,month,league
2020-07-23,LAN,1,2020-07-01,mlb
2020-07-23,NYA,1,2020-07-01,mlb
2020-07-23,SFN,-1,2020-07-01,mlb
2020-07-23,WAS,-1,2020-07-01,mlb
2020-07-24,ANA,-1,2020-07-01,mlb
2020-07-24,ARI,-1,2020-07-01,mlb
2020-07-24,ATL,-1,2020-07-01,mlb
2020-07-24,BAL,-1,2020-07-01,mlb
2020-07-24,BOS,1,2020-07-01,mlb
2020-07-24,CHA,-1,2020-07-01,mlb
2020-07-24,CHN,1,2020-07-01,mlb
2020-07-24,CIN,1,2020-07-01,mlb
2020-07-24,CLE,1,2020-07-01,mlb
2020-07-24,COL,-1,2020-07-01,mlb
2020-07-24,DET,-1,2020-07-01,mlb
2020-07-24,HOU,1,2020-07-01,mlb
2020-07-24,KCA,-1,2020-07-01,mlb
2020-07-24,LAN,1,2020-07-01,mlb
2020-07-24,MIA,1,2020-07-01,mlb
2020-07-24,MIL,-1,2020-07-01,mlb
2020-07-24,MIN,1,2020-07-01,mlb
2020-07-24,NYN,1,2020-07-01,mlb
2020-07-24,OAK,1,2020-07-01,mlb
2020-07-24,PHI,-1,2020-07-01,mlb
2020-07-24,PIT,-1,2020-07-01,mlb
2020-07-24,SDN,1,2020-07-01,mlb
2020-07-24,SEA,-1,2020-07-01,mlb
2020-07-24,SFN,-1,2020-07-01,mlb
2020-07-24,SLN,1,2020-07-01,mlb
2020-07-24,TBA,-1,2020-07-01,mlb
2020-07-24,TEX,1,2020-07-01,mlb
2020-07-24,TOR,1,2020-07-01,mlb
2020-07-25,ANA,1,2020-07-01,mlb
2020-07-25,ARI,-1,2020-07-01,mlb
2020-07-25,ATL,1,2020-07-01,mlb
2020-07-25,BAL,1,2020-07-01,mlb
2020-07-25,BOS,-1,2020-07-01,mlb
2020-07-25,CHA,1,2020-07-01,mlb
2020-07-25,CHN,-1,2020-07-01,mlb
2020-07-25,CIN,-1,2020-07-01,mlb
2020-07-25,CLE,-1,2020-07-01,mlb
2020-07-25,COL,1,2020-07-01,mlb
2020-07-25,DET,1,2020-07-01,mlb
2020-07-25,HOU,1,2020-07-01,mlb
2020-07-25,KCA,1,2020-07-01,mlb
2020-07-25,LAN,-1,2020-07-01,mlb
2020-07-25,MIA,-1,2020-07-01,mlb
2020-07-25,MIL,1,2020-07-01,mlb
2020-07-25,MIN,-1,2020-07-01,mlb
2020-07-25,NYA,-1,2020-07-01,mlb
2020-07-25,NYN,-1,2020-07-01,mlb
2020-07-25,OAK,-1,2020-07-01,mlb
2020-07-25,PHI,1,2020-07-01,mlb
2020-07-25,PIT,-1,2020-07-01,mlb
2020-07-25,SDN,1,2020-07-01,mlb
2020-07-25,SEA,-1,2020-07-01,mlb
2020-07-25,SFN,1,2020-07-01,mlb
2020-07-25,SLN,1,2020-07-01,mlb
2020-07-25,TBA,1,2020-07-01,mlb
2020-07-25,TEX,-1,2020-07-01,mlb
2020-07-25,TOR,-1,2020-07-01,mlb
2020-07-25,WAS,1,2020-07-01,mlb
2020-07-26,ANA,-1,2020-07-01,mlb
2020-07-26,ARI,1,2020-07-01,mlb
2020-07-26,ATL,1,2020-07-01,mlb
2020-07-26,BAL,1,2020-07-01,mlb
2020-07-26,BOS,-1,2020-07-01,mlb
2020-07-26,CHA,-1,2020-07-01,mlb
2020-07-26,CHN,1,2020-07-01,mlb
2020-07-26,CIN,-1,2020-07-01,mlb
2020-07-26,CLE,1,2020-07-01,mlb
2020-07-26,COL,1,2020-07-01,mlb
2020-07-26,DET,1,2020-07-01,mlb
2020-07-26,HOU,-1,2020-07-01,mlb
2020-07-26,KCA,-1,2020-07-01,mlb
2020-07-26,LAN,-1,2020-07-01,mlb
2020-07-26,MIA,1,2020-07-01,mlb
2020-07-26,MIL,-1,2020-07-01,mlb
2020-07-26,MIN,1,2020-07-01,mlb
2020-07-26,NYA,1,2020-07-01,mlb
2020-07-26,NYN,-1,2020-07-01,mlb
2020-07-26,OAK,1,2020-07-01,mlb
2020-07-26,PHI,-1,2020-07-01,mlb
2020-07-26,PIT,1,2020-07-01,mlb
2020-07-26,SDN,-1,2020-07-01,mlb
2020-07-26,SEA,1,2020-07-01,mlb
2020-07-26,SFN,1,2020-07-01,mlb
2020-07-26,SLN,-1,2020-07-01,mlb
2020-07-26,TBA,1,2020-07-01,mlb
2020-07-26,TEX,-1,2020-07-01,mlb
2020-07-26,TOR,-1,2020-07-01,mlb
2020-07-26,WAS,-1,2020-07-01,mlb
2020-07-27,ANA,-1,2020-07-01,mlb
2020-07-27,ARI,-1,2020-07-01,mlb
2020-07-27,ATL,-1,2020-07-01,mlb
2020-07-27,BOS,-1,2020-07-01,mlb
2020-07-27,CHN,1,2020-07-01,mlb
2020-07-27,CIN,-1,2020-07-01,mlb
2020-07-27,DET,-1,2020-07-01,mlb
2020-07-27,HOU,1,2020-07-01,mlb
2020-07-27,KCA,1,2020-07-01,mlb
2020-07-27,MIL,1,2020-07-01,mlb
2020-07-27,NYN,1,2020-07-01,mlb
2020-07-27,OAK,1,2020-07-01,mlb
2020-07-27,PIT,-1,2020-07-01,mlb
2020-07-27,SDN,1,2020-07-01,mlb
2020-07-27,SEA,-1,2020-07-01,mlb
2020-07-27,TBA,1,2020-07-01,mlb
2020-07-27,TOR,1,2020-07-01,mlb
2020-07-27,WAS,-1,2020-07-01,mlb
2020-07-28,ANA,1,2020-07-01,mlb
2020-07-28,ARI,1,2020-07-01,mlb
2020-07-28,ATL,-1,2020-07-01,mlb
2020-07-28,BOS,-1,2020-07-01,mlb
2020-07-28,CHA,-1,2020-07-01,mlb
2020-07-28,CHA,-1,2020-07-01,mlb
2020-07-28,CHN,1,2020-07-01,mlb
2020-07-28,CIN,-1,2020-07-01,mlb
2020-07-28,CLE,1,2020-07-01,mlb
2020-07-28,CLE,1,2020-07-01,mlb
2020-07-28,COL,1,2020-07-01,mlb
2020-07-28,DET,1,2020-07-01,mlb
2020-07-28,HOU,-1,2020-07-01,mlb
2020-07-28,KCA,-1,2020-07-01,mlb
2020-07-28,LAN,1,2020-07-01,mlb
2020-07-28,MIL,-1,2020-07-01,mlb
2020-07-28,MIN,1,2020-07-01,mlb
2020-07-28,NYN,1,2020-07-01,mlb
2020-07-28,OAK,-1,2020-07-01,mlb
2020-07-28,PIT,1,2020-07-01,mlb
2020-07-28,SDN,1,2020-07-01,mlb
2020-07-28,SEA,-1,2020-07-01,mlb
2020-07-28,SFN,-1,2020-07-01,mlb
2020-07-28,SLN,-1,2020-07-01,mlb
2020-07-28,TBA,1,2020-07-01,mlb
2020-07-28,TEX,-1,2020-07-01,mlb
2020-07-28,TOR,1,2020-07-01,mlb
2020-07-28,WAS,-1,2020-07-01,mlb
2020-07-29,ANA,-1,2020-07-01,mlb
2020-07-29,ARI,-1,2020-07-01,mlb
2020-07-29,ATL,1,2020-07-01,mlb
2020-07-29,BAL,-1,2020-07-01,mlb
2020-07-29,BOS,1,2020-07-01,mlb
2020-07-29,CHA,1,2020-07-01,mlb
2020-07-29,CHN,-1,2020-07-01,mlb
2020-07-29,CIN,1,2020-07-01,mlb
2020-07-29,CLE,-1,2020-07-01,mlb
2020-07-29,COL,1,2020-07-01,mlb
2020-07-29,DET,1,2020-07-01,mlb
2020-07-29,HOU,-1,2020-07-01,mlb
2020-07-29,KCA,-1,2020-07-01,mlb
2020-07-29,LAN,1,2020-07-01,mlb
2020-07-29,MIL,1,2020-07-01,mlb
2020-07-29,MIN,1,2020-07-01,mlb
2020-07-29,NYA,1,2020-07-01,mlb
2020-07-29,NYN,-1,2020-07-01,mlb
2020-07-29,OAK,-1,2020-07-01,mlb
2020-07-29,PIT,-1,2020-07-01,mlb
2020-07-29,SDN,-1,2020-07-01,mlb
2020-07-29,SEA,1,2020-07-01,mlb
2020-07-29,SFN,1,2020-07-01,mlb
2020-07-29,SLN,-1,2020-07-01,mlb
2020-07-29,TBA,-1,2020-07-01,mlb
2020-07-29,TEX,1,2020-07-01,mlb
2020-07-29,TOR,-1,2020-07-01,mlb
2020-07-29,WAS,1,2020-07-01,mlb
2020-07-30,ANA,-1,2020-07-01,mlb
2020-07-30,ARI,-1,2020-07-01,mlb
2020-07-30,ATL,1,2020-07-01,mlb
2020-07-30,BAL,-1,2020-07-01,mlb
2020-07-30,BOS,1,2020-07-01,mlb
2020-07-30,CLE,1,2020-07-01,mlb
2020-07-30,DET,-1,2020-07-01,mlb
2020-07-30,KCA,1,2020-07-01,mlb
2020-07-30,LAN,1,2020-07-01,mlb
2020-07-30,MIN,-1,2020-07-01,mlb
2020-07-30,NYA,1,2020-07-01,mlb
2020-07-30,NYN,-1,2020-07-01,mlb
2020-07-30,SDN,1,2020-07-01,mlb
2020-07-30,SEA,1,2020-07-01,mlb
2020-07-30,SFN,-1,2020-07-01,mlb
2020-07-30,TBA,-1,2020-07-01,mlb
2020-07-30,TOR,-1,2020-07-01,mlb
2020-07-30,WAS,1,2020-07-01,mlb
2020-07-31,ANA,-1,2020-07-01,mlb
2020-07-31,ARI,1,2020-07-01,mlb
2020-07-31,ATL,1,2020-07-01,mlb
2020-07-31,BAL,1,2020-07-01,mlb
2020-07-31,BOS,-1,2020-07-01,mlb
2020-07-31,CHA,1,2020-07-01,mlb
2020-07-31,CHN,1,2020-07-01,mlb
2020-07-31,CIN,-1,2020-07-01,mlb
2020-07-31,CLE,-1,2020-07-01,mlb
2020-07-31,COL,-1,2020-07-01,mlb
2020-07-31,DET,1,2020-07-01,mlb
2020-07-31,HOU,1,2020-07-01,mlb
2020-07-31,KCA,-1,2020-07-01,mlb
2020-07-31,LAN,-1,2020-07-01,mlb
2020-07-31,MIN,1,2020-07-01,mlb
2020-07-31,NYA,1,2020-07-01,mlb
2020-07-31,NYN,-1,2020-07-01,mlb
2020-07-31,OAK,-1,2020-07-01,mlb
2020-07-31,PIT,-1,2020-07-01,mlb
2020-07-31,SDN,1,2020-07-01,mlb
2020-07-31,SEA,1,2020-07-01,mlb
2020-07-31,SFN,1,2020-07-01,mlb
2020-07-31,TBA,-1,2020-07-01,mlb
2020-07-31,TEX,-1,2020-07-01,mlb
2020-08-01,ANA,1,2020-08-01,mlb
2020-08-01,ARI,-1,2020-08-01,mlb
2020-08-01,ATL,1,2020-08-01,mlb
2020-08-01,BAL,1,2020-08-01,mlb
2020-08-01,BOS,-1,2020-08-01,mlb
2020-08-01,CHA,1,2020-08-01,mlb
2020-08-01,CHN,1,2020-08-01,mlb
2020-08-01,CLE,-1,2020-08-01,mlb
2020-08-01,COL,1,2020-08-01,mlb
2020-08-01,HOU,-1,2020-08-01,mlb
2020-08-01,KCA,-1,2020-08-01,mlb
2020-08-01,LAN,1,2020-08-01,mlb
2020-08-01,MIN,1,2020-08-01,mlb
2020-08-01,NYA,1,2020-08-01,mlb
2020-08-01,NYN,-1,2020-08-01,mlb
2020-08-01,OAK,1,2020-08-01,mlb
2020-08-01,PIT,-1,2020-08-01,mlb
2020-08-01,SDN,-1,2020-08-01,mlb
2020-08-01,SEA,-1,2020-08-01,mlb
2020-08-01,SFN,1,2020-08-01,mlb
2020-08-01,TBA,-1,2020-08-01,mlb
2020-08-01,TEX,-1,2020-08-01,mlb
2020-08-02,ANA,-1,2020-08-01,mlb
2020-08-02,ARI,-1,2020-08-01,mlb
2020-08-02,ATL,1,2020-08-01,mlb
2020-08-02,BAL,1,2020-08-01,mlb
2020-08-02,BOS,-1,2020-08-01,mlb
2020-08-02,CHA,1,2020-08-01,mlb
2020-08-02,CHN,1,2020-08-01,mlb
2020-08-02,CIN,1,2020-08-01,mlb
2020-08-02,CIN,1,2020-08-01,mlb
2020-08-02,CLE,-1,2020-08-01,mlb
2020-08-02,COL,1,2020-08-01,mlb
2020-08-02,DET,-1,2020-08-01,mlb
2020-08-02,DET,-1,2020-08-01,mlb
2020-08-02,HOU,1,2020-08-01,mlb
2020-08-02,KCA,-1,2020-08-01,mlb
2020-08-02,LAN,1,2020-08-01,mlb
2020-08-02,MIN,1,2020-08-01,mlb
2020-08-02,NYA,1,2020-08-01,mlb
2020-08-02,NYN,-1,2020-08-01,mlb
2020-08-02,OAK,1,2020-08-01,mlb
2020-08-02,PIT,-1,2020-08-01,mlb
2020-08-02,SDN,-1,2020-08-01,mlb
2020-08-02,SEA,-1,2020-08-01,mlb
2020-08-02,SFN,-1,2020-08-01,mlb
2020-08-02,TBA,-1,2020-08-01,mlb
2020-08-02,TEX,1,2020-08-01,mlb
2020-08-03,ATL,-1,2020-08-01,mlb
2020-08-03,CHA,1,2020-08-01,mlb
2020-08-03,CHN,1,2020-08-01,mlb
2020-08-03,CIN,1,2020-08-01,mlb
2020-08-03,CLE,-1,2020-08-01,mlb
2020-08-03,COL,1,2020-08-01,mlb
2020-08-03,KCA,-1,2020-08-01,mlb
2020-08-03,LAN,-1,2020-08-01,mlb
2020-08-03,MIL,-1,2020-08-01,mlb
2020-08-03,MIN,1,2020-08-01,mlb
2020-08-03,NYA,1,2020-08-01,mlb
2020-08-03,NYN,1,2020-08-01,mlb
2020-08-03,OAK,1,2020-08-01,mlb
2020-08-03,PHI,-1,2020-08-01,mlb
2020-08-03,PIT,-1,2020-08-01,mlb
2020-08-03,SDN,1,2020-08-01,mlb
2020-08-03,SEA,-1,2020-08-01,mlb
2020-08-03,SFN,-1,2020-08-01,mlb
2020-08-04,ANA,1,2020-08-01,mlb
2020-08-04,ARI,-1,2020-08-01,mlb
2020-08-04,ATL,1,2020-08-01,mlb
2020-08-04,BAL,-1,2020-08-01,mlb
2020-08-04,BOS,-1,2020-08-01,mlb
2020-08-04,CHA,1,2020-08-01,mlb
2020-08-04,CHN,1,2020-08-01,mlb
2020-08-04,CIN,-1,2020-08-01,mlb
2020-08-04,CLE,1,2020-08-01,mlb
2020-08-04,COL,1,2020-08-01,mlb
2020-08-04,HOU,1,2020-08-01,mlb
2020-08-04,KCA,-1,2020-08-01,mlb
2020-08-04,LAN,1,2020-08-01,mlb
2020-08-04,MIA,1,2020-08-01,mlb
2020-08-04,MIL,-1,2020-08-01,mlb
2020-08-04,MIN,1,2020-08-01,mlb
2020-08-04,NYN,-1,2020-08-01,mlb
2020-08-04,OAK,1,2020-08-01,mlb
2020-08-04,PIT,-1,2020-08-01,mlb
2020-08-04,SDN,-1,2020-08-01,mlb
2020-08-04,SEA,-1,2020-08-01,mlb
2020-08-04,SFN,-1,2020-08-01,mlb
2020-08-04,TBA,1,2020-08-01,mlb
2020-08-04,TEX,-1,2020-08-01,mlb
2020-08-04,TOR,-1,2020-08-01,mlb
2020-08-04,WAS,1,2020-08-01,mlb
2020-08-05,ANA,-1,2020-08-01,mlb
2020-08-05,ARI,1,2020-08-01,mlb
2020-08-05,ATL,-1,2020-08-01,mlb
2020-08-05,BAL,-1,2020-08-01,mlb
2020-08-05,BAL,-1,2020-08-01,mlb
2020-08-05,BOS,1,2020-08-01,mlb
2020-08-05,CHA,-1,2020-08-01,mlb
2020-08-05,CHN,1,2020-08-01,mlb
2020-08-05,CIN,-1,2020-08-01,mlb
2020-08-05,CLE,1,2020-08-01,mlb
2020-08-05,COL,-1,2020-08-01,mlb
2020-08-05,HOU,-1,2020-08-01,mlb
2020-08-05,KCA,-1,2020-08-01,mlb
2020-08-05,LAN,1,2020-08-01,mlb
2020-08-05,MIA,1,2020-08-01,mlb
2020-08-05,MIA,1,2020-08-01,mlb
2020-08-05,MIL,1,2020-08-01,mlb
2020-08-05,MIN,1,2020-08-01,mlb
2020-08-05,NYA,-1,2020-08-01,mlb
2020-08-05,NYA,1,2020-08-01,mlb
2020-08-05,NYN,1,2020-08-01,mlb
2020-08-05,OAK,1,2020-08-01,mlb
2020-08-05,PHI,1,2020-08-01,mlb
2020-08-05,PHI,-1,2020-08-01,mlb
2020-08-05,PIT,-1,2020-08-01,mlb
2020-08-05,SDN,-1,2020-08-01,mlb
2020-08-05,SEA,1,2020-08-01,mlb
2020-08-05,SFN,1,2020-08-01,mlb
2020-08-05,TBA,-1,2020-08-01,mlb
2020-08-05,TEX,-1,2020-08-01,mlb
2020-08-05,TOR,1,2020-08-01,mlb
2020-08-05,WAS,-1,2020-08-01,mlb
2020-08-06,ANA,1,2020-08-01,mlb
2020-08-06,ARI,1,2020-08-01,mlb
2020-08-06,ATL,1,2020-08-01,mlb
2020-08-06,BAL,-1,2020-08-01,mlb
2020-08-06,CHA,-1,2020-08-01,mlb
2020-08-06,CHN,-1,2020-08-01,mlb
2020-08-06,CIN,-1,2020-08-01,mlb
2020-08-06,CLE,1,2020-08-01,mlb
2020-08-06,COL,1,2020-08-01,mlb
2020-08-06,HOU,-1,2020-08-01,mlb
2020-08-06,KCA,1,2020-08-01,mlb
2020-08-06,MIA,1,2020-08-01,mlb
2020-08-06,MIL,1,2020-08-01,mlb
2020-08-06,MIN,-1,2020-08-01,mlb
2020-08-06,NYA,-1,2020-08-01,mlb
2020-08-06,OAK,1,2020-08-01,mlb
2020-08-06,PHI,1,2020-08-01,mlb
2020-08-06,PIT,1,2020-08-01,mlb
2020-08-06,SEA,-1,2020-08-01,mlb
2020-08-06,SFN,-1,2020-08-01,mlb
2020-08-06,TEX,-1,2020-08-01,mlb
2020-08-06,TOR,-1,2020-08-01,mlb
2020-08-07,ANA,-1,2020-08-01,mlb
2020-08-07,ARI,-1,2020-08-01,mlb
2020-08-07,BAL,1,2020-08-01,mlb
2020-08-07,BOS,1,2020-08-01,mlb
2020-08-07,CHA,1,2020-08-01,mlb
2020-08-07,CIN,1,2020-08-01,mlb
2020-08-07,CLE,-1,2020-08-01,mlb
2020-08-07,COL,1,2020-08-01,mlb
2020-08-07,DET,1,2020-08-01,mlb
2020-08-07,HOU,-1,2020-08-01,mlb
2020-08-07,KCA,1,2020-08-01,mlb
2020-08-07,LAN,1,2020-08-01,mlb
2020-08-07,MIA,1,2020-08-01,mlb
2020-08-07,MIL,-1,2020-08-01,mlb
2020-08-07,MIN,-1,2020-08-01,mlb
2020-08-07,NYA,-1,2020-08-01,mlb
2020-08-07,NYN,-1,2020-08-01,mlb
2020-08-07,OAK,1,2020-08-01,mlb
2020-08-07,PIT,-1,2020-08-01,mlb
2020-08-07,SDN,1,2020-08-01,mlb
2020-08-07,SEA,-1,2020-08-01,mlb
2020-08-07,SFN,-1,2020-08-01,mlb
2020-08-07,TBA,1,2020-08-01,mlb
2020-08-07,TEX,1,2020-08-01,mlb
2020-08-07,TOR,-1,2020-08-01,mlb
2020-08-07,WAS,-1,2020-08-01,mlb
2020-08-08,ANA,-1,2020-08-01,mlb
2020-08-08,ARI,1,2020-08-01,mlb
2020-08-08,ATL,-1,2020-08-01,mlb
2020-08-08,BAL,1,2020-08-01,mlb
2020-08-08,BOS,-1,2020-08-01,mlb
2020-08-08,CHA,-1,2020-08-01,mlb
2020-08-08,CIN,1,2020-08-01,mlb
2020-08-08,CLE,1,2020-08-01,mlb
2020-08-08,COL,1,2020-08-01,mlb
2020-08-08,DET,1,2020-08-01,mlb
2020-08-08,HOU,-1,2020-08-01,mlb
2020-08-08,KCA,1,2020-08-01,mlb
2020-08-08,LAN,-1,2020-08-01,mlb
2020-08-08,MIA,-1,2020-08-01,mlb
2020-08-08,MIL,-1,2020-08-01,mlb
2020-08-08,MIN,-1,2020-08-01,mlb
2020-08-08,NYA,1,2020-08-01,mlb
2020-08-08,NYA,-1,2020-08-01,mlb
2020-08-08,NYN,1,2020-08-01,mlb
2020-08-08,OAK,1,2020-08-01,mlb
2020-08-08,PHI,1,2020-08-01,mlb
2020-08-08,PIT,-1,2020-08-01,mlb
2020-08-08,SDN,-1,2020-08-01,mlb
2020-08-08,SEA,-1,2020-08-01,mlb
2020-08-08,SFN,1,2020-08-01,mlb
2020-08-08,TBA,-1,2020-08-01,mlb
2020-08-08,TBA,1,2020-08-01,mlb
2020-08-08,TEX,1,2020-08-01,mlb
2020-08-08,TOR,1,2020-08-01,mlb
2020-08-08,WAS,-1,2020-08-01,mlb
2020-08-09,ANA,-1,2020-08-01,mlb
2020-08-09,ARI,-1,2020-08-01,mlb
2020-08-09,ATL,1,2020-08-01,mlb
2020-08-09,ATL,1,2020-08-01,mlb
2020-08-09,BAL,1,2020-08-01,mlb
2020-08-09,BOS,1,2020-08-01,mlb
2020-08-09,CHA,-1,2020-08-01,mlb
2020-08-09,CIN,-1,2020-08-01,mlb
2020-08-09,CLE,1,2020-08-01,mlb
2020-08-09,COL,-1,2020-08-01,mlb
2020-08-09,DET,1,2020-08-01,mlb
2020-08-09,HOU,-1,2020-08-01,mlb
2020-08-09,KCA,1,2020-08-01,mlb
2020-08-09,LAN,1,2020-08-01,mlb
2020-08-09,MIA,-1,2020-08-01,mlb
2020-08-09,MIL,1,2020-08-01,mlb
2020-08-09,MIN,-1,2020-08-01,mlb
2020-08-09,NYA,-1,2020-08-01,mlb
2020-08-09,NYN,1,2020-08-01,mlb
2020-08-09,OAK,1,2020-08-01,mlb
2020-08-09,PHI,-1,2020-08-01,mlb
2020-08-09,PHI,-1,2020-08-01,mlb
2020-08-09,PIT,-1,2020-08-01,mlb
2020-08-09,SDN,1,2020-08-01,mlb
2020-08-09,SEA,1,2020-08-01,mlb
2020-08-09,SFN,-1,2020-08-01,mlb
2020-08-09,TBA,1,2020-08-01,mlb
2020-08-09,TEX,1,2020-08-01,mlb
2020-08-09,TOR,-1,2020-08-01,mlb
2020-08-09,WAS,-1,2020-08-01,mlb
2020-08-10,ANA,1,2020-08-01,mlb
2020-08-10,ARI,1,2020-08-01,mlb
2020-08-10,ATL,-1,2020-08-01,mlb
2020-08-10,BOS,-1,2020-08-01,mlb
2020-08-10,CHA,-1,2020-08-01,mlb
2020-08-10,COL,-1,2020-08-01,mlb
2020-08-10,DET,1,2020-08-01,mlb
2020-08-10,HOU,1,2020-08-01,mlb
2020-08-10,LAN,-1,2020-08-01,mlb
2020-08-10,MIL,-1,2020-08-01,mlb
2020-08-10,MIN,1,2020-08-01,mlb
2020-08-10,NYN,-1,2020-08-01,mlb
2020-08-10,OAK,-1,2020-08-01,mlb
2020-08-10,PHI,1,2020-08-01,mlb
2020-08-10,SDN,1,2020-08-01,mlb
2020-08-10,SEA,1,2020-08-01,mlb
2020-08-10,SFN,-1,2020-08-01,mlb
2020-08-10,TBA,1,2020-08-01,mlb
2020-08-10,TEX,-1,2020-08-01,mlb
2020-08-10,WAS,1,2020-08-01,mlb
2020-08-11,ANA,1,2020-08-01,mlb
2020-08-11,ARI,-1,2020-08-01,mlb
2020-08-11,ATL,-1,2020-08-01,mlb
2020-08-11,BAL,1,2020-08-01,mlb
2020-08-11,BOS,-1,2020-08-01,mlb
2020-08-11,CHA,1,2020-08-01,mlb
2020-08-11,CHN,1,2020-08-01,mlb
2020-08-11,CIN,1,2020-08-01,mlb
2020-08-11,CLE,-1,2020-08-01,mlb
2020-08-11,COL,1,2020-08-01,mlb
2020-08-11,DET,-1,2020-08-01,mlb
2020-08-11,HOU,-1,2020-08-01,mlb
2020-08-11,KCA,-1,2020-08-01,mlb
2020-08-11,LAN,-1,2020-08-01,mlb
2020-08-11,MIA,-1,2020-08-01,mlb
2020-08-11,MIL,1,2020-08-01,mlb
2020-08-11,MIN,-1,2020-08-01,mlb
2020-08-11,NYA,1,2020-08-01,mlb
2020-08-11,NYN,-1,2020-08-01,mlb
2020-08-11,OAK,-1,2020-08-01,mlb
2020-08-11,PHI,-1,2020-08-01,mlb
2020-08-11,SDN,1,2020-08-01,mlb
2020-08-11,SEA,-1,2020-08-01,mlb
2020-08-11,SFN,1,2020-08-01,mlb
2020-08-11,TBA,1,2020-08-01,mlb
2020-08-11,TEX,1,2020-08-01,mlb
2020-08-11,TOR,1,2020-08-01,mlb
2020-08-11,WAS,1,2020-08-01,mlb
2020-08-12,ANA,-1,2020-08-01,mlb
2020-08-12,ARI,1,2020-08-01,mlb
2020-08-12,ATL,-1,2020-08-01,mlb
2020-08-12,BAL,1,2020-08-01,mlb
2020-08-12,BOS,-1,2020-08-01,mlb
2020-08-12,CHA,1,2020-08-01,mlb
2020-08-12,CHN,1,2020-08-01,mlb
2020-08-12,CIN,-1,2020-08-01,mlb
2020-08-12,CLE,-1,2020-08-01,mlb
2020-08-12,COL,-1,2020-08-01,mlb
2020-08-12,DET,-1,2020-08-01,mlb
2020-08-12,HOU,1,2020-08-01,mlb
2020-08-12,KCA,1,2020-08-01,mlb
2020-08-12,LAN,1,2020-08-01,mlb
2020-08-12,MIA,1,2020-08-01,mlb
2020-08-12,MIL,-1,2020-08-01,mlb
2020-08-12,MIN,1,2020-08-01,mlb
2020-08-12,NYA,1,2020-08-01,mlb
2020-08-12,NYN,1,2020-08-01,mlb
2020-08-12,OAK,1,2020-08-01,mlb
2020-08-12,PHI,-1,2020-08-01,mlb
2020-08-12,SDN,-1,2020-08-01,mlb
2020-08-12,SEA,-1,2020-08-01,mlb
2020-08-12,SFN,-1,2020-08-01,mlb
2020-08-12,TBA,1,2020-08-01,mlb
2020-08-12,TEX,1,2020-08-01,mlb
2020-08-12,TOR,-1,2020-08-01,mlb
2020-08-12,WAS,-1,2020-08-01,mlb
2020-08-13,BAL,1,2020-08-01,mlb
2020-08-13,BOS,-1,2020-08-01,mlb
2020-08-13,CHN,1,2020-08-01,mlb
2020-08-13,CIN,-1,2020-08-01,mlb
2020-08-13,LAN,1,2020-08-01,mlb
2020-08-13,MIL,-1,2020-08-01,mlb
2020-08-13,NYN,1,2020-08-01,mlb
2020-08-13,PHI,-1,2020-08-01,mlb
2020-08-13,PIT,1,2020-08-01,mlb
2020-08-13,SDN,-1,2020-08-01,mlb
2020-08-13,TBA,1,2020-08-01,mlb
2020-08-13,WAS,-1,2020-08-01,mlb
2020-08-14,ANA,-1,2020-08-01,mlb
2020-08-14,ARI,1,2020-08-01,mlb
2020-08-14,ATL,-1,2020-08-01,mlb
2020-08-14,BAL,-1,2020-08-01,mlb
2020-08-14,BOS,-1,2020-08-01,mlb
2020-08-14,CHN,-1,2020-08-01,mlb
2020-08-14,CIN,1,2020-08-01,mlb
2020-08-14,CLE,1,2020-08-01,mlb
2020-08-14,COL,-1,2020-08-01,mlb
2020-08-14,DET,-1,2020-08-01,mlb
2020-08-14,HOU,1,2020-08-01,mlb
2020-08-14,LAN,1,2020-08-01,mlb
2020-08-14,MIA,1,2020-08-01,mlb
2020-08-14,MIL,1,2020-08-01,mlb
2020-08-14,NYA,1,2020-08-01,mlb
2020-08-14,NYN,-1,2020-08-01,mlb
2020-08-14,OAK,1,2020-08-01,mlb
2020-08-14,PHI,1,2020-08-01,mlb
2020-08-14,PIT,-1,2020-08-01,mlb
2020-08-14,SDN,-1,2020-08-01,mlb
2020-08-14,SEA,-1,2020-08-01,mlb
2020-08-14,SFN,-1,2020-08-01,mlb
2020-08-14,TBA,-1,2020-08-01,mlb
2020-08-14,TEX,1,2020-08-01,mlb
2020-08-14,TOR,1,2020-08-01,mlb
2020-08-14,WAS,1,2020-08-01,mlb
2020-08-15,ANA,-1,2020-08-01,mlb
2020-08-15,ARI,1,2020-08-01,mlb
2020-08-15,ATL,1,2020-08-01,mlb
2020-08-15,BAL,1,2020-08-01,mlb
2020-08-15,BOS,-1,2020-08-01,mlb
2020-08-15,CHA,-1,2020-08-01,mlb
2020-08-15,CHA,-1,2020-08-01,mlb
2020-08-15,CHN,-1,2020-08-01,mlb
2020-08-15,CLE,1,2020-08-01,mlb
2020-08-15,COL,-1,2020-08-01,mlb
2020-08-15,DET,-1,2020-08-01,mlb
2020-08-15,HOU,1,2020-08-01,mlb
2020-08-15,KCA,-1,2020-08-01,mlb
2020-08-15,KCA,1,2020-08-01,mlb
2020-08-15,LAN,1,2020-08-01,mlb
2020-08-15,MIA,-1,2020-08-01,mlb
2020-08-15,MIL,1,2020-08-01,mlb
2020-08-15,MIN,1,2020-08-01,mlb
