date,team,index_score,month,league
2023-01-02,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-02,Vegas Golden Knights,1,2023-01-01,nhl
2023-01-03,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-03,Buffalo Sabres,1,2023-01-01,nhl
2023-01-03,Calgary Flames,-1,2023-01-01,nhl
2023-01-03,Carolina Hurricanes,-1,2023-01-01,nhl
2023-01-03,Chicago Blackhawks,-1,2023-01-01,nhl
2023-01-03,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-03,Dallas Stars,-1,2023-01-01,nhl
2023-01-03,Edmonton Oilers,-1,2023-01-01,nhl
2023-01-03,Florida Panthers,1,2023-01-01,nhl
2023-01-03,Los Angeles Kings,1,2023-01-01,nhl
2023-01-03,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-03,Nashville Predators,1,2023-01-01,nhl
2023-01-03,New York Islanders,1,2023-01-01,nhl
2023-01-03,New York Rangers,1,2023-01-01,nhl
2023-01-03,Ottawa Senators,1,2023-01-01,nhl
2023-01-03,Seattle Kraken,1,2023-01-01,nhl
2023-01-03,St. Louis Blues,1,2023-01-01,nhl
2023-01-03,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-03,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-03,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-03,Washington Capitals,-1,2023-01-01,nhl
2023-01-03,Winnipeg Jets,1,2023-01-01,nhl
2023-01-04,Anaheim Ducks,1,2023-01-01,nhl
2023-01-04,Dallas Stars,-1,2023-01-01,nhl
2023-01-04,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-04,Minnesota Wild,1,2023-01-01,nhl
2023-01-04,New Jersey Devils,1,2023-01-01,nhl
2023-01-04,Tampa Bay Lightning,-1,2023-01-01,nhl
2023-01-05,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-05,Boston Bruins,1,2023-01-01,nhl
2023-01-05,Carolina Hurricanes,-1,2023-01-01,nhl
2023-01-05,Colorado Avalanche,-1,2023-01-01,nhl
2023-01-05,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-05,Edmonton Oilers,1,2023-01-01,nhl
2023-01-05,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-05,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-05,Nashville Predators,1,2023-01-01,nhl
2023-01-05,New Jersey Devils,-1,2023-01-01,nhl
2023-01-05,New York Islanders,-1,2023-01-01,nhl
2023-01-05,New York Rangers,1,2023-01-01,nhl
2023-01-05,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-05,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-05,Seattle Kraken,1,2023-01-01,nhl
2023-01-05,St. Louis Blues,1,2023-01-01,nhl
2023-01-05,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-05,Vancouver Canucks,1,2023-01-01,nhl
2023-01-05,Vegas Golden Knights,1,2023-01-01,nhl
2023-01-05,Washington Capitals,1,2023-01-01,nhl
2023-01-06,Anaheim Ducks,1,2023-01-01,nhl
2023-01-06,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-06,Calgary Flames,1,2023-01-01,nhl
2023-01-06,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-06,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-06,Florida Panthers,1,2023-01-01,nhl
2023-01-06,Nashville Predators,1,2023-01-01,nhl
2023-01-06,New York Islanders,-1,2023-01-01,nhl
2023-01-06,San Jose Sharks,-1,2023-01-01,nhl
2023-01-06,Tampa Bay Lightning,-1,2023-01-01,nhl
2023-01-06,Washington Capitals,-1,2023-01-01,nhl
2023-01-06,Winnipeg Jets,1,2023-01-01,nhl
2023-01-07,Boston Bruins,1,2023-01-01,nhl
2023-01-07,Buffalo Sabres,1,2023-01-01,nhl
2023-01-07,Carolina Hurricanes,-1,2023-01-01,nhl
2023-01-07,Colorado Avalanche,1,2023-01-01,nhl
2023-01-07,Columbus Blue Jackets,1,2023-01-01,nhl
2023-01-07,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-07,Edmonton Oilers,-1,2023-01-01,nhl
2023-01-07,Los Angeles Kings,1,2023-01-01,nhl
2023-01-07,Minnesota Wild,-1,2023-01-01,nhl
2023-01-07,Montreal Canadiens,1,2023-01-01,nhl
2023-01-07,New Jersey Devils,1,2023-01-01,nhl
2023-01-07,New York Rangers,-1,2023-01-01,nhl
2023-01-07,Ottawa Senators,-1,2023-01-01,nhl
2023-01-07,San Jose Sharks,-1,2023-01-01,nhl
2023-01-07,Seattle Kraken,1,2023-01-01,nhl
2023-01-07,St. Louis Blues,-1,2023-01-01,nhl
2023-01-07,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-07,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-08,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-08,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-08,Boston Bruins,1,2023-01-01,nhl
2023-01-08,Calgary Flames,-1,2023-01-01,nhl
2023-01-08,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-08,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-08,Dallas Stars,1,2023-01-01,nhl
2023-01-08,Florida Panthers,-1,2023-01-01,nhl
2023-01-08,Minnesota Wild,-1,2023-01-01,nhl
2023-01-08,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-08,Pittsburgh Penguins,1,2023-01-01,nhl
2023-01-08,St. Louis Blues,1,2023-01-01,nhl
2023-01-08,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-08,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-08,Washington Capitals,1,2023-01-01,nhl
2023-01-08,Winnipeg Jets,1,2023-01-01,nhl
2023-01-09,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-09,Edmonton Oilers,-1,2023-01-01,nhl
2023-01-09,Los Angeles Kings,1,2023-01-01,nhl
2023-01-09,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-09,Nashville Predators,1,2023-01-01,nhl
2023-01-09,Ottawa Senators,-1,2023-01-01,nhl
2023-01-09,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-09,Seattle Kraken,1,2023-01-01,nhl
2023-01-10,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-10,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-10,Calgary Flames,-1,2023-01-01,nhl
2023-01-10,Carolina Hurricanes,-1,2023-01-01,nhl
2023-01-10,Colorado Avalanche,-1,2023-01-01,nhl
2023-01-10,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-10,Dallas Stars,1,2023-01-01,nhl
2023-01-10,Detroit Red Wings,1,2023-01-01,nhl
2023-01-10,Florida Panthers,1,2023-01-01,nhl
2023-01-10,Minnesota Wild,-1,2023-01-01,nhl
2023-01-10,New Jersey Devils,1,2023-01-01,nhl
2023-01-10,New York Islanders,-1,2023-01-01,nhl
2023-01-10,New York Rangers,1,2023-01-01,nhl
2023-01-10,Pittsburgh Penguins,1,2023-01-01,nhl
2023-01-10,San Jose Sharks,1,2023-01-01,nhl
2023-01-10,Seattle Kraken,1,2023-01-01,nhl
2023-01-10,St. Louis Blues,1,2023-01-01,nhl
2023-01-10,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-10,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-10,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-11,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-11,Edmonton Oilers,1,2023-01-01,nhl
2023-01-11,Los Angeles Kings,1,2023-01-01,nhl
2023-01-11,Nashville Predators,-1,2023-01-01,nhl
2023-01-11,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-11,San Jose Sharks,-1,2023-01-01,nhl
2023-01-11,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-11,Washington Capitals,-1,2023-01-01,nhl
2023-01-12,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-12,Boston Bruins,-1,2023-01-01,nhl
2023-01-12,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-12,Calgary Flames,1,2023-01-01,nhl
2023-01-12,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-12,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-12,Colorado Avalanche,-1,2023-01-01,nhl
2023-01-12,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-12,Dallas Stars,-1,2023-01-01,nhl
2023-01-12,Detroit Red Wings,1,2023-01-01,nhl
2023-01-12,Florida Panthers,-1,2023-01-01,nhl
2023-01-12,Minnesota Wild,1,2023-01-01,nhl
2023-01-12,Montreal Canadiens,1,2023-01-01,nhl
2023-01-12,Nashville Predators,-1,2023-01-01,nhl
2023-01-12,New York Islanders,-1,2023-01-01,nhl
2023-01-12,New York Rangers,1,2023-01-01,nhl
2023-01-12,Ottawa Senators,1,2023-01-01,nhl
2023-01-12,Seattle Kraken,1,2023-01-01,nhl
2023-01-12,St. Louis Blues,-1,2023-01-01,nhl
2023-01-12,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-12,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-12,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-12,Vegas Golden Knights,1,2023-01-01,nhl
2023-01-12,Winnipeg Jets,1,2023-01-01,nhl
2023-01-13,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-13,Edmonton Oilers,1,2023-01-01,nhl
2023-01-13,New Jersey Devils,1,2023-01-01,nhl
2023-01-13,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-13,San Jose Sharks,-1,2023-01-01,nhl
2023-01-13,Winnipeg Jets,1,2023-01-01,nhl
2023-01-14,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-14,Boston Bruins,1,2023-01-01,nhl
2023-01-14,Buffalo Sabres,1,2023-01-01,nhl
2023-01-14,Calgary Flames,1,2023-01-01,nhl
2023-01-14,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-14,Chicago Blackhawks,-1,2023-01-01,nhl
2023-01-14,Colorado Avalanche,1,2023-01-01,nhl
2023-01-14,Columbus Blue Jackets,1,2023-01-01,nhl
2023-01-14,Dallas Stars,-1,2023-01-01,nhl
2023-01-14,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-14,Edmonton Oilers,1,2023-01-01,nhl
2023-01-14,Florida Panthers,1,2023-01-01,nhl
2023-01-14,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-14,Minnesota Wild,1,2023-01-01,nhl
2023-01-14,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-14,Nashville Predators,-1,2023-01-01,nhl
2023-01-14,New Jersey Devils,1,2023-01-01,nhl
2023-01-14,New York Islanders,1,2023-01-01,nhl
2023-01-14,Ottawa Senators,-1,2023-01-01,nhl
2023-01-14,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-14,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-14,Seattle Kraken,1,2023-01-01,nhl
2023-01-14,St. Louis Blues,-1,2023-01-01,nhl
2023-01-14,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-14,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-14,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-14,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-14,Washington Capitals,-1,2023-01-01,nhl
2023-01-15,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-15,Carolina Hurricanes,-1,2023-01-01,nhl
2023-01-15,Montreal Canadiens,1,2023-01-01,nhl
2023-01-15,New York Rangers,-1,2023-01-01,nhl
2023-01-15,Vancouver Canucks,1,2023-01-01,nhl
2023-01-15,Winnipeg Jets,1,2023-01-01,nhl
2023-01-16,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-16,Boston Bruins,1,2023-01-01,nhl
2023-01-16,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-16,Calgary Flames,-1,2023-01-01,nhl
2023-01-16,Colorado Avalanche,1,2023-01-01,nhl
2023-01-16,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-16,Dallas Stars,1,2023-01-01,nhl
2023-01-16,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-16,Florida Panthers,1,2023-01-01,nhl
2023-01-16,Nashville Predators,1,2023-01-01,nhl
2023-01-16,New Jersey Devils,1,2023-01-01,nhl
2023-01-16,New York Islanders,-1,2023-01-01,nhl
2023-01-16,New York Rangers,1,2023-01-01,nhl
2023-01-16,Ottawa Senators,-1,2023-01-01,nhl
2023-01-16,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-16,Pittsburgh Penguins,1,2023-01-01,nhl
2023-01-16,San Jose Sharks,-1,2023-01-01,nhl
2023-01-16,Seattle Kraken,-1,2023-01-01,nhl
2023-01-16,St. Louis Blues,1,2023-01-01,nhl
2023-01-16,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-16,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-16,Washington Capitals,1,2023-01-01,nhl
2023-01-17,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-17,Arizona Coyotes,1,2023-01-01,nhl
2023-01-17,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-17,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-17,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-17,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-17,Edmonton Oilers,1,2023-01-01,nhl
2023-01-17,Florida Panthers,-1,2023-01-01,nhl
2023-01-17,Minnesota Wild,1,2023-01-01,nhl
2023-01-17,Montreal Canadiens,1,2023-01-01,nhl
2023-01-17,Nashville Predators,1,2023-01-01,nhl
2023-01-17,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-17,Seattle Kraken,-1,2023-01-01,nhl
2023-01-17,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-17,Washington Capitals,-1,2023-01-01,nhl
2023-01-17,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-18,Boston Bruins,1,2023-01-01,nhl
2023-01-18,Calgary Flames,-1,2023-01-01,nhl
2023-01-18,Colorado Avalanche,1,2023-01-01,nhl
2023-01-18,Dallas Stars,-1,2023-01-01,nhl
2023-01-18,New York Islanders,-1,2023-01-01,nhl
2023-01-18,Ottawa Senators,1,2023-01-01,nhl
2023-01-18,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-18,San Jose Sharks,1,2023-01-01,nhl
2023-01-18,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-18,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-19,Anaheim Ducks,1,2023-01-01,nhl
2023-01-19,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-19,Boston Bruins,1,2023-01-01,nhl
2023-01-19,Buffalo Sabres,1,2023-01-01,nhl
2023-01-19,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-19,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-19,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-19,Dallas Stars,1,2023-01-01,nhl
2023-01-19,Detroit Red Wings,1,2023-01-01,nhl
2023-01-19,Edmonton Oilers,1,2023-01-01,nhl
2023-01-19,Florida Panthers,1,2023-01-01,nhl
2023-01-19,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-19,Minnesota Wild,-1,2023-01-01,nhl
2023-01-19,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-19,Nashville Predators,-1,2023-01-01,nhl
2023-01-19,New Jersey Devils,-1,2023-01-01,nhl
2023-01-19,New York Islanders,-1,2023-01-01,nhl
2023-01-19,New York Rangers,-1,2023-01-01,nhl
2023-01-19,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-19,Seattle Kraken,1,2023-01-01,nhl
2023-01-19,St. Louis Blues,1,2023-01-01,nhl
2023-01-19,Tampa Bay Lightning,-1,2023-01-01,nhl
2023-01-19,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-19,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-19,Washington Capitals,1,2023-01-01,nhl
2023-01-19,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-20,Colorado Avalanche,1,2023-01-01,nhl
2023-01-20,Ottawa Senators,-1,2023-01-01,nhl
2023-01-20,Pittsburgh Penguins,1,2023-01-01,nhl
2023-01-20,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-21,Anaheim Ducks,-1,2023-01-01,nhl
2023-01-21,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-21,Buffalo Sabres,1,2023-01-01,nhl
2023-01-21,Calgary Flames,1,2023-01-01,nhl
2023-01-21,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-21,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-21,Colorado Avalanche,1,2023-01-01,nhl
2023-01-21,Columbus Blue Jackets,1,2023-01-01,nhl
2023-01-21,Dallas Stars,1,2023-01-01,nhl
2023-01-21,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-21,Edmonton Oilers,1,2023-01-01,nhl
2023-01-21,Florida Panthers,1,2023-01-01,nhl
2023-01-21,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-21,Minnesota Wild,-1,2023-01-01,nhl
2023-01-21,Montreal Canadiens,1,2023-01-01,nhl
2023-01-21,Nashville Predators,1,2023-01-01,nhl
2023-01-21,New York Islanders,-1,2023-01-01,nhl
2023-01-21,Ottawa Senators,-1,2023-01-01,nhl
2023-01-21,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-21,San Jose Sharks,-1,2023-01-01,nhl
2023-01-21,Seattle Kraken,-1,2023-01-01,nhl
2023-01-21,St. Louis Blues,-1,2023-01-01,nhl
2023-01-21,Tampa Bay Lightning,-1,2023-01-01,nhl
2023-01-21,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-21,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-21,Vegas Golden Knights,1,2023-01-01,nhl
2023-01-21,Washington Capitals,-1,2023-01-01,nhl
2023-01-21,Winnipeg Jets,1,2023-01-01,nhl
2023-01-22,Arizona Coyotes,1,2023-01-01,nhl
2023-01-22,Boston Bruins,1,2023-01-01,nhl
2023-01-22,Chicago Blackhawks,-1,2023-01-01,nhl
2023-01-22,Los Angeles Kings,1,2023-01-01,nhl
2023-01-22,New Jersey Devils,1,2023-01-01,nhl
2023-01-22,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-22,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-22,San Jose Sharks,-1,2023-01-01,nhl
2023-01-22,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-22,Winnipeg Jets,1,2023-01-01,nhl
2023-01-23,Buffalo Sabres,1,2023-01-01,nhl
2023-01-23,Calgary Flames,1,2023-01-01,nhl
2023-01-23,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-23,Dallas Stars,-1,2023-01-01,nhl
2023-01-23,Florida Panthers,-1,2023-01-01,nhl
2023-01-23,New York Islanders,-1,2023-01-01,nhl
2023-01-23,New York Rangers,1,2023-01-01,nhl
2023-01-23,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-24,Anaheim Ducks,1,2023-01-01,nhl
2023-01-24,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-24,Boston Bruins,1,2023-01-01,nhl
2023-01-24,Buffalo Sabres,1,2023-01-01,nhl
2023-01-24,Chicago Blackhawks,-1,2023-01-01,nhl
2023-01-24,Colorado Avalanche,1,2023-01-01,nhl
2023-01-24,Detroit Red Wings,1,2023-01-01,nhl
2023-01-24,Florida Panthers,-1,2023-01-01,nhl
2023-01-24,Los Angeles Kings,1,2023-01-01,nhl
2023-01-24,Minnesota Wild,-1,2023-01-01,nhl
2023-01-24,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-24,Nashville Predators,1,2023-01-01,nhl
2023-01-24,New Jersey Devils,1,2023-01-01,nhl
2023-01-24,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-24,Pittsburgh Penguins,1,2023-01-01,nhl
2023-01-24,San Jose Sharks,-1,2023-01-01,nhl
2023-01-24,St. Louis Blues,-1,2023-01-01,nhl
2023-01-24,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-24,Vancouver Canucks,1,2023-01-01,nhl
2023-01-24,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-24,Washington Capitals,-1,2023-01-01,nhl
2023-01-24,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-25,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-25,Columbus Blue Jackets,1,2023-01-01,nhl
2023-01-25,Dallas Stars,-1,2023-01-01,nhl
2023-01-25,Edmonton Oilers,-1,2023-01-01,nhl
2023-01-25,New York Islanders,-1,2023-01-01,nhl
2023-01-25,New York Rangers,-1,2023-01-01,nhl
2023-01-25,Ottawa Senators,1,2023-01-01,nhl
2023-01-25,Seattle Kraken,1,2023-01-01,nhl
2023-01-25,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-25,Vancouver Canucks,-1,2023-01-01,nhl
2023-01-26,Anaheim Ducks,1,2023-01-01,nhl
2023-01-26,Arizona Coyotes,1,2023-01-01,nhl
2023-01-26,Boston Bruins,-1,2023-01-01,nhl
2023-01-26,Buffalo Sabres,1,2023-01-01,nhl
2023-01-26,Calgary Flames,-1,2023-01-01,nhl
2023-01-26,Chicago Blackhawks,1,2023-01-01,nhl
2023-01-26,Colorado Avalanche,-1,2023-01-01,nhl
2023-01-26,Detroit Red Wings,1,2023-01-01,nhl
2023-01-26,Minnesota Wild,1,2023-01-01,nhl
2023-01-26,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-26,Nashville Predators,1,2023-01-01,nhl
2023-01-26,New Jersey Devils,-1,2023-01-01,nhl
2023-01-26,Philadelphia Flyers,-1,2023-01-01,nhl
2023-01-26,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-26,St. Louis Blues,-1,2023-01-01,nhl
2023-01-26,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-26,Washington Capitals,1,2023-01-01,nhl
2023-01-26,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-27,Calgary Flames,1,2023-01-01,nhl
2023-01-27,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-27,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-27,Dallas Stars,-1,2023-01-01,nhl
2023-01-27,Detroit Red Wings,-1,2023-01-01,nhl
2023-01-27,Florida Panthers,-1,2023-01-01,nhl
2023-01-27,Los Angeles Kings,1,2023-01-01,nhl
2023-01-27,New Jersey Devils,1,2023-01-01,nhl
2023-01-27,New York Islanders,1,2023-01-01,nhl
2023-01-27,New York Rangers,1,2023-01-01,nhl
2023-01-27,Ottawa Senators,1,2023-01-01,nhl
2023-01-27,San Jose Sharks,-1,2023-01-01,nhl
2023-01-27,Seattle Kraken,-1,2023-01-01,nhl
2023-01-27,Toronto Maple Leafs,-1,2023-01-01,nhl
2023-01-27,Vancouver Canucks,1,2023-01-01,nhl
2023-01-27,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-28,Anaheim Ducks,1,2023-01-01,nhl
2023-01-28,Arizona Coyotes,-1,2023-01-01,nhl
2023-01-28,Boston Bruins,-1,2023-01-01,nhl
2023-01-28,Buffalo Sabres,-1,2023-01-01,nhl
2023-01-28,Chicago Blackhawks,-1,2023-01-01,nhl
2023-01-28,Colorado Avalanche,1,2023-01-01,nhl
2023-01-28,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-28,Edmonton Oilers,1,2023-01-01,nhl
2023-01-28,Florida Panthers,1,2023-01-01,nhl
2023-01-28,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-28,Minnesota Wild,1,2023-01-01,nhl
2023-01-28,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-28,New York Islanders,1,2023-01-01,nhl
2023-01-28,Ottawa Senators,1,2023-01-01,nhl
2023-01-28,Philadelphia Flyers,1,2023-01-01,nhl
2023-01-28,Pittsburgh Penguins,-1,2023-01-01,nhl
2023-01-28,San Jose Sharks,1,2023-01-01,nhl
2023-01-28,Seattle Kraken,1,2023-01-01,nhl
2023-01-28,St. Louis Blues,-1,2023-01-01,nhl
2023-01-28,Tampa Bay Lightning,1,2023-01-01,nhl
2023-01-28,Vegas Golden Knights,-1,2023-01-01,nhl
2023-01-28,Winnipeg Jets,-1,2023-01-01,nhl
2023-01-29,Boston Bruins,-1,2023-01-01,nhl
2023-01-29,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-29,Toronto Maple Leafs,1,2023-01-01,nhl
2023-01-29,Washington Capitals,-1,2023-01-01,nhl
2023-01-30,St. Louis Blues,-1,2023-01-01,nhl
2023-01-30,Winnipeg Jets,1,2023-01-01,nhl
2023-01-31,Carolina Hurricanes,1,2023-01-01,nhl
2023-01-31,Columbus Blue Jackets,-1,2023-01-01,nhl
2023-01-31,Los Angeles Kings,-1,2023-01-01,nhl
2023-01-31,Montreal Canadiens,-1,2023-01-01,nhl
2023-01-31,Ottawa Senators,1,2023-01-01,nhl
2023-01-31,Washington Capitals,1,2023-01-01,nhl
2023-02-01,Boston Bruins,1,2023-02-01,nhl
2023-02-01,Buffalo Sabres,-1,2023-02-01,nhl
2023-02-01,Carolina Hurricanes,1,2023-02-01,nhl
2023-02-01,Toronto Maple Leafs,-1,2023-02-01,nhl
2023-02-06,Anaheim Ducks,-1,2023-02-01,nhl
2023-02-06,Arizona Coyotes,1,2023-02-01,nhl
2023-02-06,Calgary Flames,-1,2023-02-01,nhl
2023-02-06,Dallas Stars,1,2023-02-01,nhl
2023-02-06,Florida Panthers,1,2023-02-01,nhl
2023-02-06,Minnesota Wild,-1,2023-02-01,nhl
2023-02-06,New Jersey Devils,1,2023-02-01,nhl
2023-02-06,New York Islanders,1,2023-02-01,nhl
2023-02-06,New York Rangers,1,2023-02-01,nhl
2023-02-06,Philadelphia Flyers,-1,2023-02-01,nhl
2023-02-06,Tampa Bay Lightning,-1,2023-02-01,nhl
2023-02-06,Vancouver Canucks,-1,2023-02-01,nhl
2023-02-07,Anaheim Ducks,1,2023-02-01,nhl
2023-02-07,Chicago Blackhawks,-1,2023-02-01,nhl
2023-02-07,Colorado Avalanche,-1,2023-02-01,nhl
2023-02-07,Detroit Red Wings,-1,2023-02-01,nhl
2023-02-07,Edmonton Oilers,1,2023-02-01,nhl
2023-02-07,Nashville Predators,-1,2023-02-01,nhl
2023-02-07,New York Islanders,1,2023-02-01,nhl
2023-02-07,Pittsburgh Penguins,1,2023-02-01,nhl
2023-02-07,San Jose Sharks,1,2023-02-01,nhl
2023-02-07,Seattle Kraken,-1,2023-02-01,nhl
2023-02-07,Tampa Bay Lightning,-1,2023-02-01,nhl
2023-02-07,Vegas Golden Knights,1,2023-02-01,nhl
2023-02-08,Dallas Stars,1,2023-02-01,nhl
2023-02-08,Minnesota Wild,-1,2023-02-01,nhl
2023-02-08,New York Rangers,1,2023-02-01,nhl
2023-02-08,Vancouver Canucks,-1,2023-02-01,nhl
2023-02-09,Calgary Flames,-1,2023-02-01,nhl
2023-02-09,Colorado Avalanche,-1,2023-02-01,nhl
2023-02-09,Detroit Red Wings,1,2023-02-01,nhl
2023-02-09,Edmonton Oilers,-1,2023-02-01,nhl
2023-02-09,Florida Panthers,1,2023-02-01,nhl
2023-02-09,Minnesota Wild,-1,2023-02-01,nhl
2023-02-09,New Jersey Devils,1,2023-02-01,nhl
2023-02-09,New York Islanders,-1,2023-02-01,nhl
2023-02-09,Philadelphia Flyers,1,2023-02-01,nhl
2023-02-09,San Jose Sharks,-1,2023-02-01,nhl
2023-02-09,Seattle Kraken,-1,2023-02-01,nhl
2023-02-09,Tampa Bay Lightning,1,2023-02-01,nhl
